ID_adiposity_cancer	b	se	p	exposure	adiposity	cancer	group	method	protein	ID1	order	x_axis	ID
NA	0.0346531110783447	0.097500357352833	0.72259871264543	7886_26	BMI	colon	Female	MVMR	SPTC1	protein	194	SPTC1	BMI_7886_26_colon_Female
NA	0.0457913565617229	0.0612586795472426	0.455158057334168	7886_26	BMI	colon	Sex-combined	MVMR	SPTC1	protein	194	SPTC1	BMI_7886_26_colon_Sex-combined
NA	0.0617026713651868	0.093168988783437	0.508574643019042	7886_26	BMI	overall	Male	MVMR	SPTC1	protein	194	SPTC1	BMI_7886_26_overall_Male
NA	0.0403926733141155	0.0543344485784633	0.457633165006496	7886_26	BMI	overall	Sex-combined	MVMR	SPTC1	protein	194	SPTC1	BMI_7886_26_overall_Sex-combined
NA	0.0716342947278811	0.0951829839769205	0.452577847024738	7886_26	WHR	colon	Female	MVMR	SPTC1	protein	194	SPTC1	WHR_7886_26_colon_Female
NA	0.0855521907950998	0.0732698279436978	0.243985341598222	7886_26	WHR	colon	Sex-combined	MVMR	SPTC1	protein	194	SPTC1	WHR_7886_26_colon_Sex-combined
NA	0.116650758286214	0.0634643875406246	0.0671534756609686	7886_26	WHR	overall	Sex-combined	MVMR	SPTC1	protein	194	SPTC1	WHR_7886_26_overall_Sex-combined
NA	0.219253642506529	0.0672276938437627	0.00130877686450538	BMI	BMI	colon	Male	MVMR	SRSF6	BMI	195	SRSF6	BMI_11573_3_colon_Male
NA	0.194607096123201	0.0583447567625403	0.00101940741742918	BMI	BMI	overall	Male	MVMR	SRSF6	BMI	195	SRSF6	BMI_11573_3_overall_Male
NA	0.225898174337266	0.054063944668661	3.54887971992459e-05	BMI	BMI	proximal	Sex-combined	MVMR	SRSF6	BMI	195	SRSF6	BMI_11573_3_proximal_Sex-combined
NA	0.187378110550871	0.0690555931617417	0.00709042556718092	WHR	WHR	proximal	Sex-combined	MVMR	SRSF6	WHR	195	SRSF6	WHR_11573_3_proximal_Sex-combined
NA	0.299700292042195	0.122321415911569	0.0151635582571125	11573_3	BMI	colon	Male	MVMR	SRSF6	protein	195	SRSF6	BMI_11573_3_colon_Male
NA	0.185905026815919	0.106244565754631	0.0817286397079342	11573_3	BMI	overall	Male	MVMR	SRSF6	protein	195	SRSF6	BMI_11573_3_overall_Male
NA	-0.0749940821595423	0.0801587620533359	0.350012838785642	11573_3	BMI	proximal	Sex-combined	MVMR	SRSF6	protein	195	SRSF6	BMI_11573_3_proximal_Sex-combined
NA	0.0209653984214688	0.102029495727368	0.837350223873405	11573_3	WHR	proximal	Sex-combined	MVMR	SRSF6	protein	195	SRSF6	WHR_11573_3_proximal_Sex-combined
NA	0.112914525867964	0.0759686716425379	0.138549499464759	BMI	BMI	distal	Female	MVMR	ST4A1	BMI	196	ST4A1	BMI_8357_43_distal_Female
NA	0.0796878445277402	0.0526243102083829	0.131316457934833	BMI	BMI	overall	Female	MVMR	ST4A1	BMI	196	ST4A1	BMI_8357_43_overall_Female
NA	0.183109323830993	0.0756711478678383	0.016298752836024	BMI	BMI	proximal	Female	MVMR	ST4A1	BMI	196	ST4A1	BMI_8357_43_proximal_Female
NA	0.156858616213779	0.0562590822438132	0.00568067824919415	WHR	WHR	colon	Sex-combined	MVMR	ST4A1	WHR	196	ST4A1	WHR_8357_43_colon_Sex-combined
NA	0.122008539192762	0.0493344811602638	0.0142375165834835	WHR	WHR	overall	Female	MVMR	ST4A1	WHR	196	ST4A1	WHR_8357_43_overall_Female
NA	0.175066409635675	0.0715988998726872	0.0153555461669951	WHR	WHR	proximal	Female	MVMR	ST4A1	WHR	196	ST4A1	WHR_8357_43_proximal_Female
NA	0.0550854095728225	0.152746117386548	0.718701372025066	8357_43	BMI	distal	Female	MVMR	ST4A1	protein	196	ST4A1	BMI_8357_43_distal_Female
NA	0.227134422167507	0.105368825167225	0.0321429139765132	8357_43	BMI	overall	Female	MVMR	ST4A1	protein	196	ST4A1	BMI_8357_43_overall_Female
NA	0.305319160105492	0.152040033122066	0.0457867278327657	8357_43	BMI	proximal	Female	MVMR	ST4A1	protein	196	ST4A1	BMI_8357_43_proximal_Female
NA	0.179112207554698	0.0851401192317268	0.0363335029783511	8357_43	WHR	colon	Sex-combined	MVMR	ST4A1	protein	196	ST4A1	WHR_8357_43_colon_Sex-combined
NA	0.164224333292306	0.0979236120083841	0.0951076099163771	8357_43	WHR	overall	Female	MVMR	ST4A1	protein	196	ST4A1	WHR_8357_43_overall_Female
NA	0.0890452535054298	0.142675996162562	0.533274961947746	8357_43	WHR	proximal	Female	MVMR	ST4A1	protein	196	ST4A1	WHR_8357_43_proximal_Female
NA	0.205139008221301	0.0514193040032518	7.76137563987216e-05	BMI	BMI	proximal	Sex-combined	MVMR	STX10	BMI	197	STX10	BMI_12842_43_proximal_Sex-combined
NA	0.185167292227787	0.0678096450693367	0.00673777542093475	WHR	WHR	proximal	Sex-combined	MVMR	STX10	WHR	197	STX10	WHR_12842_43_proximal_Sex-combined
NA	0.0398041812565447	0.0746097630757329	0.593959925532943	12842_43	BMI	proximal	Sex-combined	MVMR	STX10	protein	197	STX10	BMI_12842_43_proximal_Sex-combined
NA	0.0271532295494474	0.0863093541523156	0.753306556048517	12842_43	WHR	proximal	Sex-combined	MVMR	STX10	protein	197	STX10	WHR_12842_43_proximal_Sex-combined
NA	0.210442869358369	0.0808888683647229	0.00999006093279564	BMI	BMI	distal	Male	MVMR	STX1B	BMI	198	STX1B	BMI_6966_144_distal_Male
NA	0.130218245157506	0.135118852523418	0.336374339234878	6966_144	BMI	distal	Male	MVMR	STX1B	protein	198	STX1B	BMI_6966_144_distal_Male
NA	0.216818091692696	0.0759760630644811	0.00471110272511332	BMI	BMI	proximal	Female	MVMR	SULT 1E	BMI	199	SULT 1E	BMI_16932_5_proximal_Female
NA	0.0290177144210336	0.0838550640275329	0.729621706895447	BMI	BMI	rectal	Female	MVMR	SULT 1E	BMI	199	SULT 1E	BMI_16932_5_rectal_Female
NA	-0.0156076011264499	0.125500036639906	0.901135299414704	16932_5	BMI	proximal	Female	MVMR	SULT 1E	protein	199	SULT 1E	BMI_16932_5_proximal_Female
NA	0.00165551493729922	0.138615422371862	0.990481176916246	16932_5	BMI	rectal	Female	MVMR	SULT 1E	protein	199	SULT 1E	BMI_16932_5_rectal_Female
NA	0.140365020019135	0.0768979467806602	0.0694715041852159	BMI	BMI	rectal	Male	MVMR	SULT 2A1	BMI	200	SULT 2A1	BMI_9829_91_rectal_Male
NA	0.0408254305266779	0.100970518503136	0.686410777536667	9829_91	BMI	rectal	Male	MVMR	SULT 2A1	protein	200	SULT 2A1	BMI_9829_91_rectal_Male
NA	0.183484679488762	0.0422519973790078	1.75258010924581e-05	BMI	BMI	colon	Sex-combined	MVMR	suppression of tumorigenicity 13	BMI	201	suppression of tumorigenicity 13	BMI_18387_7_colon_Sex-combined
NA	0.207609336849869	0.0515220515615407	6.5943999898603e-05	BMI	BMI	proximal	Sex-combined	MVMR	suppression of tumorigenicity 13	BMI	201	suppression of tumorigenicity 13	BMI_18387_7_proximal_Sex-combined
NA	0.0876730442172352	0.0719587778389715	0.223738946256985	18387_7	BMI	colon	Sex-combined	MVMR	suppression of tumorigenicity 13	protein	201	suppression of tumorigenicity 13	BMI_18387_7_colon_Sex-combined
NA	0.0119963350771639	0.0877321299352053	0.891300836312002	18387_7	BMI	proximal	Sex-combined	MVMR	suppression of tumorigenicity 13	protein	201	suppression of tumorigenicity 13	BMI_18387_7_proximal_Sex-combined
NA	0.197472704444863	0.0764157918493884	0.010373664698188	BMI	BMI	proximal	Female	MVMR	SUSD1	BMI	202	SUSD1	BMI_9582_93_proximal_Female
NA	0.140955498138861	0.146191163067248	0.335956525755703	9582_93	BMI	proximal	Female	MVMR	SUSD1	protein	202	SUSD1	BMI_9582_93_proximal_Female
NA	0.207188212803001	0.0755749758842449	0.00659057363858408	BMI	BMI	proximal	Female	MVMR	SYT8	BMI	203	SYT8	BMI_7932_23_proximal_Female
NA	0.0654872396894894	0.122986746446688	0.594905187508379	7932_23	BMI	proximal	Female	MVMR	SYT8	protein	203	SYT8	BMI_7932_23_proximal_Female
NA	0.144883494942107	0.0379258650574734	0.00015266999318504	BMI	BMI	overall	Sex-combined	MVMR	SYTL1	BMI	204	SYTL1	BMI_12892_10_overall_Sex-combined
NA	0.167388686635098	0.049642124879748	0.00085612115868387	WHR	WHR	overall	Sex-combined	MVMR	SYTL1	WHR	204	SYTL1	WHR_12892_10_overall_Sex-combined
NA	0.00931016331002414	0.0575797786900071	0.871623493149474	12892_10	BMI	overall	Sex-combined	MVMR	SYTL1	protein	204	SYTL1	BMI_12892_10_overall_Sex-combined
NA	0.0302639652299587	0.0697218250786939	0.664587499661518	12892_10	WHR	overall	Sex-combined	MVMR	SYTL1	protein	204	SYTL1	WHR_12892_10_overall_Sex-combined
NA	0.217726068533616	0.0804681207066663	0.00741900728790559	BMI	BMI	distal	Male	MVMR	TAXB1	BMI	205	TAXB1	BMI_12721_4_distal_Male
NA	0.0761675399688098	0.123877367059543	0.539362389052783	12721_4	BMI	distal	Male	MVMR	TAXB1	protein	205	TAXB1	BMI_12721_4_distal_Male
NA	0.191539996323442	0.0777864769342106	0.0145299489926465	BMI	BMI	proximal	Female	MVMR	TBX22	BMI	206	TBX22	BMI_11146_4_proximal_Female
NA	0.192574256672005	0.0709746037061899	0.00724915068414671	WHR	WHR	proximal	Female	MVMR	TBX22	WHR	206	TBX22	WHR_11146_4_proximal_Female
NA	0.138065127221405	0.137971598171892	0.318025119869524	11146_4	BMI	proximal	Female	MVMR	TBX22	protein	206	TBX22	BMI_11146_4_proximal_Female
NA	-0.0882396844841704	0.139733468290537	0.528451367081255	11146_4	WHR	proximal	Female	MVMR	TBX22	protein	206	TBX22	WHR_11146_4_proximal_Female
NA	0.208347929959765	0.0513916443871645	5.96024613550632e-05	BMI	BMI	proximal	Sex-combined	MVMR	TCEA2	BMI	207	TCEA2	BMI_13481_24_proximal_Sex-combined
NA	0.0113379412331885	0.0845639190486991	0.893459187355821	BMI	BMI	rectal	Female	MVMR	TCEA2	BMI	207	TCEA2	BMI_13481_24_rectal_Female
NA	0.190671065684347	0.0675098354666031	0.00509361447259722	WHR	WHR	proximal	Sex-combined	MVMR	TCEA2	WHR	207	TCEA2	WHR_13481_24_proximal_Sex-combined
NA	0.00601994785615082	0.0665051912316415	0.927916789894992	13481_24	BMI	proximal	Sex-combined	MVMR	TCEA2	protein	207	TCEA2	BMI_13481_24_proximal_Sex-combined
NA	0.105804099462125	0.119134251868296	0.375402402284784	13481_24	BMI	rectal	Female	MVMR	TCEA2	protein	207	TCEA2	BMI_13481_24_rectal_Female
NA	-0.0258750261653706	0.079744085050362	0.745830952678728	13481_24	WHR	proximal	Sex-combined	MVMR	TCEA2	protein	207	TCEA2	WHR_13481_24_proximal_Sex-combined
NA	0.217288448161615	0.0813304868843229	0.0081856408281221	BMI	BMI	distal	Male	MVMR	TENC1	BMI	208	TENC1	BMI_11667_29_distal_Male
NA	0.000321619188507563	0.0845989413730264	0.996969962204024	BMI	BMI	rectal	Female	MVMR	TENC1	BMI	208	TENC1	BMI_11667_29_rectal_Female
NA	0.101033939327249	0.141161631952387	0.47501282734129	11667_29	BMI	distal	Male	MVMR	TENC1	protein	208	TENC1	BMI_11667_29_distal_Male
NA	0.206591346515697	0.137956078843046	0.135618496037227	11667_29	BMI	rectal	Female	MVMR	TENC1	protein	208	TENC1	BMI_11667_29_rectal_Female
NA	0.178513093317727	0.0713964524533898	0.0132161369722909	WHR	WHR	proximal	Female	MVMR	TES	WHR	209	TES	WHR_17419_17_proximal_Female
NA	0.0471738687062641	0.149142196724822	0.752105360719961	17419_17	WHR	proximal	Female	MVMR	TES	protein	209	TES	WHR_17419_17_proximal_Female
NA	0.153295762732381	0.0602807430295242	0.0116405556178185	BMI	BMI	colon	Female	MVMR	Testican-1	BMI	210	Testican-1	BMI_5490_53_colon_Female
NA	0.18565398158045	0.0421011629958803	1.30535515818699e-05	BMI	BMI	colon	Sex-combined	MVMR	Testican-1	BMI	210	Testican-1	BMI_5490_53_colon_Sex-combined
NA	0.0813471121575653	0.0534365402178667	0.129292631986946	BMI	BMI	overall	Female	MVMR	Testican-1	BMI	210	Testican-1	BMI_5490_53_overall_Female
NA	0.190025349592022	0.0768573575482858	0.0141377627551325	BMI	BMI	proximal	Female	MVMR	Testican-1	BMI	210	Testican-1	BMI_5490_53_proximal_Female
NA	0.173061147412879	0.0578373268729327	0.00312199917810786	WHR	WHR	colon	Female	MVMR	Testican-1	WHR	210	Testican-1	WHR_5490_53_colon_Female
NA	0.167844452034502	0.0565838909224142	0.00328599747744633	WHR	WHR	colon	Sex-combined	MVMR	Testican-1	WHR	210	Testican-1	WHR_5490_53_colon_Sex-combined
NA	0.134797164755946	0.0498970305898328	0.00750128088364367	WHR	WHR	overall	Female	MVMR	Testican-1	WHR	210	Testican-1	WHR_5490_53_overall_Female
NA	0.189817491784552	0.072056337823706	0.00909789973420844	WHR	WHR	proximal	Female	MVMR	Testican-1	WHR	210	Testican-1	WHR_5490_53_proximal_Female
NA	0.113682992091538	0.11071321211868	0.305572700263701	5490_53	BMI	colon	Female	MVMR	Testican-1	protein	210	Testican-1	BMI_5490_53_colon_Female
NA	0.0680075127699251	0.0678043803845456	0.316419178019993	5490_53	BMI	colon	Sex-combined	MVMR	Testican-1	protein	210	Testican-1	BMI_5490_53_colon_Sex-combined
NA	0.152952568639758	0.0978876953924162	0.119525938218837	5490_53	BMI	overall	Female	MVMR	Testican-1	protein	210	Testican-1	BMI_5490_53_overall_Female
NA	0.17343272406779	0.140955242737731	0.21978973658724	5490_53	BMI	proximal	Female	MVMR	Testican-1	protein	210	Testican-1	BMI_5490_53_proximal_Female
NA	-0.00728244220029639	0.116474102441029	0.950208515917687	5490_53	WHR	colon	Female	MVMR	Testican-1	protein	210	Testican-1	WHR_5490_53_colon_Female
NA	0.0941512744990256	0.0839308106275522	0.262963252344646	5490_53	WHR	colon	Sex-combined	MVMR	Testican-1	protein	210	Testican-1	WHR_5490_53_colon_Sex-combined
NA	0.0562510059407386	0.10008794488667	0.574740915699567	5490_53	WHR	overall	Female	MVMR	Testican-1	protein	210	Testican-1	WHR_5490_53_overall_Female
NA	-0.0207075732130719	0.145106945842297	0.886667810871137	5490_53	WHR	proximal	Female	MVMR	Testican-1	protein	210	Testican-1	WHR_5490_53_proximal_Female
NA	0.236776635399905	0.0627867643444731	0.000215102540543613	BMI	BMI	colon	Male	MVMR	TF	BMI	211	TF	BMI_4931_59_colon_Male
NA	0.191316177108176	0.0801599743218199	0.0179526440974801	BMI	BMI	distal	Male	MVMR	TF	BMI	211	TF	BMI_4931_59_distal_Male
NA	0.339632213094995	0.0963148562067459	0.000524772026102777	4931_59	BMI	colon	Male	MVMR	TF	protein	211	TF	BMI_4931_59_colon_Male
NA	0.276121419856126	0.123021244238659	0.0259178939186459	4931_59	BMI	distal	Male	MVMR	TF	protein	211	TF	BMI_4931_59_distal_Male
NA	0.257041824950067	0.0654669764956406	0.000119603976143055	BMI	BMI	colon	Male	MVMR	TITIN	BMI	212	TITIN	BMI_11352_42_colon_Male
NA	0.200782653472387	0.136760123615868	0.143678086287953	11352_42	BMI	colon	Male	MVMR	TITIN	protein	212	TITIN	BMI_11352_42_colon_Male
NA	0.0101138352035167	0.0856629506372222	0.906117950923634	BMI	BMI	rectal	Female	MVMR	TLR1	BMI	213	TLR1	BMI_11149_3_rectal_Female
NA	0.0771718950478126	0.0778477641016202	0.322740190471759	WHR	WHR	rectal	Female	MVMR	TLR1	WHR	213	TLR1	WHR_11149_3_rectal_Female
NA	0.12339523123612	0.161008790472561	0.444224469301157	11149_3	BMI	rectal	Female	MVMR	TLR1	protein	213	TLR1	BMI_11149_3_rectal_Female
NA	0.10186557646575	0.154409913345627	0.510207345064454	11149_3	WHR	rectal	Female	MVMR	TLR1	protein	213	TLR1	WHR_11149_3_rectal_Female
NA	0.217139665675559	0.0809171201425161	0.00791217133752378	BMI	BMI	distal	Male	MVMR	TM11A	BMI	214	TM11A	BMI_7231_37_distal_Male
NA	0.0747347395008884	0.136221843863845	0.583890259052315	7231_37	BMI	distal	Male	MVMR	TM11A	protein	214	TM11A	BMI_7231_37_distal_Male
NA	0.27559857412287	0.0645558755184622	3.06154972615515e-05	BMI	BMI	colon	Male	MVMR	TNMD	BMI	215	TNMD	BMI_6578_29_colon_Male
NA	0.0336185335126233	0.113073872710204	0.766542685071799	6578_29	BMI	colon	Male	MVMR	TNMD	protein	215	TNMD	BMI_6578_29_colon_Male
NA	0.188574900719739	0.0422312970856336	1.01975088137292e-05	BMI	BMI	colon	Sex-combined	MVMR	TRIO	BMI	216	TRIO	BMI_11126_102_colon_Sex-combined
NA	0.0778451339289063	0.0763206448865559	0.308802851178942	BMI	BMI	distal	Female	MVMR	TRIO	BMI	216	TRIO	BMI_11126_102_distal_Female
NA	0.17606118955902	0.0576153136950224	0.00247107455843458	WHR	WHR	colon	Sex-combined	MVMR	TRIO	WHR	216	TRIO	WHR_11126_102_colon_Sex-combined
NA	0.0421520562536327	0.0756670376153271	0.577763469340444	11126_102	BMI	colon	Sex-combined	MVMR	TRIO	protein	216	TRIO	BMI_11126_102_colon_Sex-combined
NA	0.362371006885361	0.168207778610745	0.0322464482551048	11126_102	BMI	distal	Female	MVMR	TRIO	protein	216	TRIO	BMI_11126_102_distal_Female
NA	0.0361806974675083	0.096215312866346	0.707185497592133	11126_102	WHR	colon	Sex-combined	MVMR	TRIO	protein	216	TRIO	WHR_11126_102_colon_Sex-combined
NA	0.195912218505433	0.0766792246637232	0.0112570989094514	BMI	BMI	proximal	Female	MVMR	TS	BMI	217	TS	BMI_5035_7_proximal_Female
NA	0.162360424878613	0.157975400267622	0.305129592506878	5035_7	BMI	proximal	Female	MVMR	TS	protein	217	TS	BMI_5035_7_proximal_Female
NA	0.268704970336212	0.0636094115314612	3.66160898223006e-05	BMI	BMI	colon	Male	MVMR	TSNA1	BMI	218	TSNA1	BMI_7069_9_colon_Male
NA	0.206569645090068	0.05175351403692	7.69951632061172e-05	BMI	BMI	proximal	Sex-combined	MVMR	TSNA1	BMI	218	TSNA1	BMI_7069_9_proximal_Sex-combined
NA	0.106044687451556	0.0982455154050159	0.281736108256505	7069_9	BMI	colon	Male	MVMR	TSNA1	protein	218	TSNA1	BMI_7069_9_colon_Male
NA	0.0282061080419036	0.0708427663980254	0.690712985918249	7069_9	BMI	proximal	Sex-combined	MVMR	TSNA1	protein	218	TSNA1	BMI_7069_9_proximal_Sex-combined
NA	0.271676237910993	0.063786522643653	3.18950301501539e-05	BMI	BMI	colon	Male	MVMR	UB2D3	BMI	219	UB2D3	BMI_19280_29_colon_Male
NA	0.176896283902734	0.0424730350096846	3.75604800897593e-05	BMI	BMI	colon	Sex-combined	MVMR	UB2D3	BMI	219	UB2D3	BMI_19280_29_colon_Sex-combined
NA	0.0865150582671279	0.0542979433010436	0.112445519791133	BMI	BMI	overall	Female	MVMR	UB2D3	BMI	219	UB2D3	BMI_19280_29_overall_Female
NA	0.266007185945304	0.0746068552487509	0.00045688836251256	BMI	BMI	proximal	Male	MVMR	UB2D3	BMI	219	UB2D3	BMI_19280_29_proximal_Male
NA	0.17197265141304	0.0578817551790104	0.00323661151569745	WHR	WHR	colon	Sex-combined	MVMR	UB2D3	WHR	219	UB2D3	WHR_19280_29_colon_Sex-combined
NA	0.130841456440718	0.0507729489061313	0.0106937135085554	WHR	WHR	overall	Female	MVMR	UB2D3	WHR	219	UB2D3	WHR_19280_29_overall_Female
NA	0.0720051252421538	0.103971638915066	0.489418516268713	19280_29	BMI	colon	Male	MVMR	UB2D3	protein	219	UB2D3	BMI_19280_29_colon_Male
NA	0.105121091709453	0.0616234921692375	0.0887462000903909	19280_29	BMI	colon	Sex-combined	MVMR	UB2D3	protein	219	UB2D3	BMI_19280_29_colon_Sex-combined
NA	0.0898758816304993	0.0844553529338687	0.288352525750829	19280_29	BMI	overall	Female	MVMR	UB2D3	protein	219	UB2D3	BMI_19280_29_overall_Female
NA	0.0787885530501256	0.121308211927202	0.516785572592825	19280_29	BMI	proximal	Male	MVMR	UB2D3	protein	219	UB2D3	BMI_19280_29_proximal_Male
NA	0.0415234209496281	0.077069254438595	0.590485482196262	19280_29	WHR	colon	Sex-combined	MVMR	UB2D3	protein	219	UB2D3	WHR_19280_29_colon_Sex-combined
NA	0.0559093415440227	0.0863060970688672	0.517862871970101	19280_29	WHR	overall	Female	MVMR	UB2D3	protein	219	UB2D3	WHR_19280_29_overall_Female
NA	0.0881837684998248	0.0535098002838474	0.100707734866112	BMI	BMI	overall	Female	MVMR	UB2L6	BMI	220	UB2L6	BMI_19190_4_overall_Female
NA	0.214751859976917	0.0770016146175935	0.00572735581784221	BMI	BMI	proximal	Female	MVMR	UB2L6	BMI	220	UB2L6	BMI_19190_4_proximal_Female
NA	0.119047537145216	0.0495680719842224	0.017243438742197	WHR	WHR	overall	Female	MVMR	UB2L6	WHR	220	UB2L6	WHR_19190_4_overall_Female
NA	0.192221787491448	0.0720005576703951	0.00822165448037042	WHR	WHR	proximal	Female	MVMR	UB2L6	WHR	220	UB2L6	WHR_19190_4_proximal_Female
NA	0.100745156914391	0.091620696296524	0.272650715054028	19190_4	BMI	overall	Female	MVMR	UB2L6	protein	220	UB2L6	BMI_19190_4_overall_Female
NA	0.0040044791720438	0.131977477101387	0.975820274362005	19190_4	BMI	proximal	Female	MVMR	UB2L6	protein	220	UB2L6	BMI_19190_4_proximal_Female
NA	0.158186372741686	0.0902099063815839	0.0810573109376217	19190_4	WHR	overall	Female	MVMR	UB2L6	protein	220	UB2L6	WHR_19190_4_overall_Female
NA	-0.0358181221926778	0.131627099601156	0.78581472506713	19190_4	WHR	proximal	Female	MVMR	UB2L6	protein	220	UB2L6	WHR_19190_4_proximal_Female
NA	0.209602921321715	0.0804145916411405	0.00985311059702566	BMI	BMI	distal	Male	MVMR	UBE2T	BMI	221	UBE2T	BMI_12400_25_distal_Male
NA	0.142494154912885	0.120592060458724	0.238794987948726	12400_25	BMI	distal	Male	MVMR	UBE2T	protein	221	UBE2T	BMI_12400_25_distal_Male
NA	0.0057544953414862	0.0831473185857045	0.944883327636839	BMI	BMI	rectal	Female	MVMR	ULA1	BMI	222	ULA1	BMI_18177_49_rectal_Female
NA	0.164615768324775	0.107952377409641	0.128647933471114	18177_49	BMI	rectal	Female	MVMR	ULA1	protein	222	ULA1	BMI_18177_49_rectal_Female
NA	0.212847821422866	0.0805684721586342	0.00891519461316885	BMI	BMI	distal	Male	MVMR	UT1	BMI	223	UT1	BMI_13430_50_distal_Male
NA	0.120129361917172	0.130626985804932	0.358898880621689	13430_50	BMI	distal	Male	MVMR	UT1	protein	223	UT1	BMI_13430_50_distal_Male
NA	0.218517822960637	0.0794763756042415	0.00652457197225723	BMI	BMI	distal	Male	MVMR	VEGF	BMI	224	VEGF	BMI_2597_8_distal_Male
NA	0.161403728152163	0.0523498364567085	0.00217747253165765	BMI	BMI	distal	Sex-combined	MVMR	VEGF	BMI	224	VEGF	BMI_2597_8_distal_Sex-combined
NA	0.073167795380171	0.0663779826411962	0.271680383626662	2597_8	BMI	distal	Male	MVMR	VEGF	protein	224	VEGF	BMI_2597_8_distal_Male
NA	0.0554564157177875	0.0443374215406401	0.211682024494627	2597_8	BMI	distal	Sex-combined	MVMR	VEGF	protein	224	VEGF	BMI_2597_8_distal_Sex-combined
NA	0.0837696317445902	0.0533877300784054	0.117992108706578	BMI	BMI	overall	Female	MVMR	VWC2L	BMI	225	VWC2L	BMI_7995_16_overall_Female
NA	0.00217320421905138	0.08484684838165	0.979587828465567	BMI	BMI	rectal	Female	MVMR	VWC2L	BMI	225	VWC2L	BMI_7995_16_rectal_Female
NA	0.131274660025937	0.049656298766148	0.00885829117537705	WHR	WHR	overall	Female	MVMR	VWC2L	WHR	225	VWC2L	WHR_7995_16_overall_Female
NA	0.0750657631996529	0.0783277383465668	0.339052629189395	WHR	WHR	rectal	Female	MVMR	VWC2L	WHR	225	VWC2L	WHR_7995_16_rectal_Female
NA	0.155211921630237	0.102570447461971	0.131584176995079	7995_16	BMI	overall	Female	MVMR	VWC2L	protein	225	VWC2L	BMI_7995_16_overall_Female
NA	0.204383080243437	0.16365350974415	0.212968797642477	7995_16	BMI	rectal	Female	MVMR	VWC2L	protein	225	VWC2L	BMI_7995_16_rectal_Female
NA	0.0937505546253017	0.105710370969901	0.376228915387029	7995_16	WHR	overall	Female	MVMR	VWC2L	protein	225	VWC2L	WHR_7995_16_overall_Female
NA	0.13307099624432	0.167293135850247	0.427312407484395	7995_16	WHR	rectal	Female	MVMR	VWC2L	protein	225	VWC2L	WHR_7995_16_rectal_Female
NA	0.206076435019804	0.0812024026302172	0.0119367860627981	BMI	BMI	distal	Male	MVMR	WF10B	BMI	226	WF10B	BMI_10695_12_distal_Male
NA	0.201217943129391	0.165353765051691	0.225115434673924	10695_12	BMI	distal	Male	MVMR	WF10B	protein	226	WF10B	BMI_10695_12_distal_Male
NA	0.089856257203328	0.0531721284402645	0.0923878670962355	BMI	BMI	overall	Female	MVMR	WFDC6	BMI	227	WFDC6	BMI_13412_5_overall_Female
NA	0.111014730713066	0.0978412006537098	0.257696317120465	13412_5	BMI	overall	Female	MVMR	WFDC6	protein	227	WFDC6	BMI_13412_5_overall_Female
NA	0.165182358208715	0.0537006799318673	0.00223015000785175	BMI	BMI	distal	Sex-combined	MVMR	WFDC8	BMI	228	WFDC8	BMI_7147_35_distal_Sex-combined
NA	0.133457487615513	0.0680739271503886	0.0509756642145415	WHR	WHR	distal	Sex-combined	MVMR	WFDC8	WHR	228	WFDC8	WHR_7147_35_distal_Sex-combined
NA	0.0270056746262913	0.0723820000595555	0.709255851246583	7147_35	BMI	distal	Sex-combined	MVMR	WFDC8	protein	228	WFDC8	BMI_7147_35_distal_Sex-combined
NA	0.0737593447449089	0.0811829904314734	0.364400496646729	7147_35	WHR	distal	Sex-combined	MVMR	WFDC8	protein	228	WFDC8	WHR_7147_35_distal_Sex-combined
NA	0.207041558231996	0.0763870594206792	0.00722175271719793	BMI	BMI	proximal	Female	MVMR	XLRS1	BMI	229	XLRS1	BMI_6497_10_proximal_Female
NA	0.185149179693636	0.0709732456312308	0.00978161706902905	WHR	WHR	proximal	Female	MVMR	XLRS1	WHR	229	XLRS1	WHR_6497_10_proximal_Female
NA	0.0580756208214265	0.131438991109818	0.659013162820733	6497_10	BMI	proximal	Female	MVMR	XLRS1	protein	229	XLRS1	BMI_6497_10_proximal_Female
NA	-0.0166682805579239	0.13739605514778	0.903564116537204	6497_10	WHR	proximal	Female	MVMR	XLRS1	protein	229	XLRS1	WHR_6497_10_proximal_Female
NA	0.271441966751879	0.0640243540956707	3.45361873008266e-05	BMI	BMI	colon	Male	MVMR	YES	BMI	230	YES	BMI_2878_66_colon_Male
NA	0.0776510268452277	0.113738372175605	0.495596458502843	2878_66	BMI	colon	Male	MVMR	YES	protein	230	YES	BMI_2878_66_colon_Male
NA	0.212609488323232	0.0764380635545035	0.00585437978845641	BMI	BMI	proximal	Female	MVMR	YETS4	BMI	231	YETS4	BMI_17474_106_proximal_Female
NA	0.0223564001523191	0.134803465117646	0.868423214382474	17474_106	BMI	proximal	Female	MVMR	YETS4	protein	231	YETS4	BMI_17474_106_proximal_Female
NA	0.181055675779077	0.0770558392119494	0.0196294598766012	BMI	BMI	proximal	Female	MVMR	ZN174	BMI	232	ZN174	BMI_11486_26_proximal_Female
NA	0.224639177897277	0.142794305164315	0.117043053991969	11486_26	BMI	proximal	Female	MVMR	ZN174	protein	232	ZN174	BMI_11486_26_proximal_Female
