protein	cancer	group	nsnp_colocalization	h0	h1	h2	h3	h4
12689_56_ARPC1B_ARC1B	colon	Female	4139	6.9057390931672e-17	0.97140146583997	2.27316234877023e-19	0.00319730849031813	0.0254012256697154
12703_6_NEK7_NEK7	colon	Female	4388	8.0645618580602e-10	0.960986089988782	1.40851434590307e-12	0.00167803486452503	0.0373358743388296
12709_63_H1FX_H1X	colon	Female	4496	0.298526043717152	0.68283092678483	0.000842789621972649	0.00192758872054697	0.015872651155498
12714_38_AP1G2_AP1G2	colon	Female	5592	9.57659972812507e-55	0.891090034926769	4.98788504541085e-57	0.00464011886775923	0.104269846205472
12727_7_PTGFRN_FPRP	colon	Female	4706	0	0.982137000473795	0	0.00214465831820067	0.0157183412077861
12731_12_PLEKHA7_PKHA7	colon	Female	4582	0	0.984925261792309	0	0.00149848780820147	0.0135762503994068
12764_3_ELMO1_ELMO1	colon	Female	6456	7.60224809177559e-18	0.988482949761864	1.71552570636155e-20	0.0022305208823045	0.00928652935583446
12786_61_GPCPD1_GDE5	colon	Female	7057	5.69881586053061e-11	0.0308861913251703	1.7874724749018e-09	0.968766459585256	0.000347347245112205
12799_65_DNAJC27_DJC27	colon	Female	4564	0.207482079892176	0.780978868938093	0.000298150281023501	0.00112215992240915	0.0101187409662979
12812_25_ACYP2_ACYP2	colon	Female	6516	1.17610019239581e-156	0.974264937149635	4.27059454385892e-159	0.00353747876748506	0.0221975840828677
12820_1_GRAP_GRAP	colon	Female	2809	0.441720869920926	0.547119661192396	0.0004753835959857	0.00058871367942241	0.0100953716112697
12851_5_POLM_DPOLM	colon	Female	5014	1.20887872971194e-51	0.858957527906387	1.4815499361648e-52	0.105269793807872	0.035772678285742
12855_16_CASS4_CT032	colon	Female	6622	0.000163028749909501	0.963259511777597	5.08059251336588e-07	0.00300154524342029	0.0335754061698221
12859_33_ECI2_PECI	colon	Female	6683	0	0.980491800321823	0	0.00245229678830361	0.0170559028898911
12893_159_IFI16_IP16	colon	Female	6115	0.000725136861372877	0.973821060587628	2.42693918271771e-06	0.00325903107387332	0.0221923445379434
12940_35_ALDH3B1_AL3B1	colon	Female	4362	1.00333840412179e-38	0.989504526279023	1.44709871021703e-41	0.00142705564835264	0.00906841807263106
12975_11_KRT20_Keratin_20	colon	Female	5185	1.5954845264874e-05	0.990391775048255	3.03750378169408e-08	0.00188544341946578	0.00770679631197549
13044_5_TSG101_TS101	colon	Female	5730	1.35616802418101e-58	0.988008972332901	5.39711134960103e-61	0.00393187646912263	0.00805915119798645
13059_33_RFK_RIFK	colon	Female	6672	7.78202691151579e-37	0.959734312213672	3.84257935949702e-39	0.00473858395475139	0.0355271038315826
13062_4_GMFG_GMFG	colon	Female	5710	0.415871710975493	0.566361910274212	0.00101862866983884	0.00138708304368213	0.015360667036774
13068_139_CCS_CCS	colon	Female	3144	5.35437828259362e-37	0.986531794352447	7.8228776064598e-40	0.00144122680633972	0.0120269788412109
13082_9_UNC45A_UN45A	colon	Female	6060	0.994123722547743	0.00327891359945473	0.00245646227087228	8.10080994938314e-06	0.000132800771980585
13088_397_BTC_BTC	colon	Female	5229	2.19240733826371e-44	0.937546997342994	3.46402318160228e-47	0.00148072290912565	0.0609722797478745
13090_17_S100A6_S100A6	colon	Female	4265	7.0497171891839e-21	0.943284484506272	1.28412665978898e-23	0.00171767037254139	0.054997845121188
13093_6_SECTM1_SECTM1	colon	Female	5894	6.2645932147696e-106	0.983266529941186	4.19860619266111e-108	0.00658986985202067	0.0101436002067875
13102_1_FAM3D_FAM3D	colon	Female	5077	1.23330594757414e-187	0.825762488318711	1.74411056267768e-190	0.00116604203542489	0.173071469645881
13107_9_LYPD3_LYPD3	colon	Female	5542	3.04423270818736e-36	0.963507305499504	5.12717117542208e-39	0.00162241386418778	0.0348702806363095
13112_179_FSTL1_FSTL1	colon	Female	5400	1.03659365298789e-61	0.989920250916142	2.09080243338244e-64	0.00199658166332007	0.00808316742054844
13113_7_SPP1_Osteopontin	colon	Female	5524	4.89345203775121e-28	0.954690963676525	1.236106009227e-30	0.00241115946237933	0.0428978768610929
13116_25_CD177_CD177	colon	Female	5175	0	0.875866405689552	0	0.00142061894427145	0.122712975366564
13118_5_SMOC1_SMOC1	colon	Female	5902	3.64971447660741e-84	0.966616139597569	1.12965087023474e-86	0.00299154316590284	0.0303923172365285
13122_19_FLRT2_FLRT2	colon	Female	5896	6.13431352734891e-191	0.959539346303012	1.39025548866265e-193	0.00217427749038847	0.0382863762066057
13124_20_ISLR2_ISLR2	colon	Female	4340	1.26346911306927e-102	0.988842980738578	2.54793569087038e-105	0.00199402781252289	0.00916299144889723
13126_52_DSC2_DSC2	colon	Female	5819	2.86748606860863e-71	0.979903734212017	1.31714877652878e-73	0.00450092608763842	0.0155953397003329
13130_150_HK2_HXK2	colon	Female	4951	4.01897015503021e-11	0.95401301887375	6.3397348566687e-14	0.00150446547677775	0.0444825156092197
13132_14_SEMA5A_SEM5A	colon	Female	6590	0	0.981287426067339	0	0.00536837528452266	0.013344198648973
13133_73_LTBP4_LTBP4	colon	Female	5404	2.00082306567746e-06	0.956534590938329	9.28952053165092e-09	0.00444065599708873	0.0390227429519953
13381_49_B4GALT1_B4GT1	colon	Female	5832	8.23279725389896e-90	0.985873137317621	1.3661738228502e-92	0.00163586105115462	0.0124910016312367
13388_57_PCSK1_NEC1	colon	Female	5283	0	0.887197752086666	0	0.00197876482223829	0.110823483090341
13397_88_DEFB4A_HBD_2	colon	Female	4412	3.19316938647785e-20	0.962194104378063	6.72469836949458e-23	0.00202598792259035	0.0357799076993448
13405_61_SPINK2_ISK2	colon	Female	6474	3.08711809682187e-211	0.968471566567996	7.91904955424804e-214	0.00248402472850956	0.0290444087034881
13423_94_FAM213A_CJ058	colon	Female	6725	1.23145657389169e-24	0.990500985965547	2.18015075080446e-27	0.00175348942969979	0.00774552460475303
13434_172_PARVA_PARVA	colon	Female	6744	3.99051567617116e-16	0.956559472200463	5.16746379711492e-18	0.0123865257576031	0.0310540020419314
13438_115_CHRD_CHRD	colon	Female	5475	1.71540558145505e-18	0.973536360277421	3.69176349755877e-21	0.00209492613000424	0.0243687135925737
13450_49_USP8_UBP8	colon	Female	5576	1.69813309447271e-12	0.978665902551581	3.15094610276228e-15	0.00181575406199839	0.0195183433847177
13460_4_CHAD_CHAD	colon	Female	4840	0.0271365312943417	0.854183921694666	5.10036734369605e-05	0.0016042861558405	0.117024257181714
13463_1_PXDN_PXDN	colon	Female	7494	6.16557370735837e-50	0.971792469210452	1.73019450727778e-52	0.0027268068941485	0.0254807238954054
13465_5_RCAN1_CCP1	colon	Female	5233	5.58096445138422e-05	0.96902786033709	1.52878086281409e-07	0.0026541532954922	0.0282620238448183
13472_35_HDHD2_HDHD2	colon	Female	5337	4.1609139119585e-165	0.980860910811862	8.6918296858721e-168	0.00204877222872361	0.0170903169594088
13473_55_ITPKA_IP3KA	colon	Female	4586	7.34274370555912e-10	0.983372307675659	1.53988374977222e-12	0.00206213391904513	0.014565557669483
13481_24_TCEA2_TCEA2	colon	Female	4198	4.98330008321562e-56	0.976742919837729	5.29523498352477e-58	0.0103787028993826	0.012878377262894
13488_3_ARFIP1_ARFP1	colon	Female	5622	1.41571180079093e-144	0.979666992851096	3.82182016915426e-147	0.00264450762652842	0.0176884995223788
13519_112_ARHGEF25_ARHGP	colon	Female	4240	4.51293285049309e-40	0.716429989010085	1.71892752938423e-40	0.272880361699744	0.010689649290168
13534_20_MYOM2_MYOM2	colon	Female	9727	1.44452244234139e-09	0.949309359237565	7.54215386004393e-12	0.00495608541093371	0.0457345538994385
13536_56_POLI_POLI	colon	Female	6219	8.61247981353888e-10	0.973673360233252	1.91270864568098e-12	0.00216214769533318	0.0241644912082539
13544_9_HMHA1_HMHA1	colon	Female	6571	5.37087268110181e-43	0.976347052614733	4.67571919633046e-45	0.00849963039659803	0.0151533169886676
13552_7_SWAP70_SWP70	colon	Female	5750	0	0.989895759786322	0	0.00194032504434933	0.00816391516938882
13578_98_ABLIM3_ABLM3	colon	Female	5263	5.12308631527307e-37	0.974779118526883	9.82442927141478e-40	0.00186907882923369	0.023351802643877
13580_2_UAP1_Sperm_associated_antigen_2	colon	Female	6247	0.030656685407007	0.939188188469233	7.81693877577459e-05	0.00239449497498361	0.0276824617610191
13590_1_REXO2_ORN	colon	Female	5117	2.3944623993212e-29	0.966936646086413	8.37458522845682e-32	0.00338154511664637	0.0296818087969337
13603_7_RFESD_RFESD	colon	Female	4518	6.99039872278321e-07	0.958540736250802	1.54919223326229e-09	0.00212389730220733	0.0393346658579254
13618_15_MAD1L1_MD1L1	colon	Female	7571	0.937420312583416	0.0527520272964946	0.0069839642565463	0.000392988390292252	0.00245070747325034
13621_31_AP2A2_AP2A2	colon	Female	6289	1.50595955133317e-05	0.9794565836951	8.63091127170035e-08	0.00561328373474934	0.0149149866655243
13622_16_PPP2R5A_2A5A	colon	Female	6173	5.49950566909409e-05	0.986522596775473	1.03133353462036e-07	0.00184993025844486	0.0115723747760377
13632_10_ZYX_Zyxin	colon	Female	3400	1.91674949038279e-11	0.989996687663171	3.23408630434692e-14	0.00167031478150704	0.00833299753612065
13642_90_IFIT3_CIG49	colon	Female	6081	5.03171144581784e-16	0.985361090865872	1.1034725501933e-18	0.00216080779134773	0.01247810134278
13657_2_PNKP_PNKP	colon	Female	5426	2.64419068702176e-27	0.978899179064481	6.8435594887398e-30	0.00253335125903771	0.0185674696764806
13666_222_CA10_Carbonic_Anhydrase_X	colon	Female	5740	2.59162141109317e-95	0.974362831671725	7.62231817308924e-98	0.00286550857005443	0.0227716597582158
13669_6_FGFR3_FGFR_3	colon	Female	5878	2.039876739686e-68	0.989110044343847	4.2953078911929e-71	0.00208265158277898	0.00880730407336283
13671_40_ELANE_Elastase	colon	Female	5814	3.99085782890925e-281	0.978762448003128	3.17216866651042e-283	0.00777964536453751	0.0134579066323476
13682_47_CSF1R_M_CSF_R	colon	Female	5222	9.60964710094687e-31	0.988573217427072	2.19136434756887e-33	0.00225423049971236	0.0091725520732193
13686_2_IL5RA_IL_5_Ra	colon	Female	8249	0	0.974071115194263	0	0.00306872618293166	0.0228601586228675
13692_154_WISP1_WISP_1	colon	Female	7067	0	0.983580699606376	0	0.00615342104165262	0.010265879351949
13697_51_GPD1_GPDA	colon	Female	3994	3.94413113527462e-05	0.00107298998339375	0.0353824679299145	0.962570259601467	0.000934841173872401
13704_5_HMGCS2_HMCS2	colon	Female	2894	0.000298846241442158	0.984040748559679	2.46875479314753e-06	0.00812903921129953	0.00752889723278615
13720_95_PRTN3_Proteinase_3	colon	Female	5798	0	0.97885864393747	0	0.0077506298198578	0.0133907262425109
13733_5_IL12B_IL_12_p40	colon	Female	5171	0	0.990427030433688	0	0.00165504284235431	0.00791792672389079
13740_51_FRZB_sFRP_3	colon	Female	5926	2.72225658759778e-270	0.982067919199802	6.86025352748305e-273	0.00247471680241362	0.0154573639977683
13929_27_CROT_OCTC	colon	Female	4314	0	0.984462194945398	0	0.00187802809592823	0.0136597769587208
13930_3_APOBEC3G_ABC3G	colon	Female	4568	5.93271321588664e-35	0.982734154919391	4.70070036951363e-37	0.00778645857061073	0.00947938650999959
13931_22_PSMD9_PSMD9	colon	Female	4890	1.96604091184847e-40	0.989160244011754	3.14261167637558e-43	0.00158102737512362	0.00925872861312621
13934_3_MCF2L_MCF2L	colon	Female	6048	1.03985667752358e-139	0.960851400976973	2.50386575378891e-142	0.00231326098553571	0.0368353380374723
13939_14_UGP2_UGPA1	colon	Female	4473	0.996060454961833	0.0018197296003352	0.00200678321511325	3.66515248916292e-06	0.000109367070229455
13940_19_IFI16_IP16	colon	Female	6037	8.26570902564697e-12	0.977005784362427	2.81921626234323e-14	0.00333211351369517	0.0196621021155849
13943_38_DPY30_DPY30	colon	Female	5342	5.76137291790295e-09	0.983457223188372	1.0852104594063e-11	0.00185229014481561	0.0146904808945873
13944_3_SULT1A3_SULT_1A3	colon	Female	1914	2.80928244658168e-51	0.986490641862288	2.59358964501837e-54	0.000910623274177116	0.0125987348635291
13947_371_NUDT12_NUD12	colon	Female	4687	0	0.856830304672043	0	0.00143844849370393	0.141731246834237
13954_9_GNPNAT1_GNA1	colon	Female	5819	2.15850632629821e-08	0.974572561723688	1.78803683603568e-10	0.0080728703855245	0.0173545461269218
13969_24_KPNA6_IMA7	colon	Female	3700	3.88736536553526e-06	0.966383125577417	4.23610162483968e-09	0.0010527519305544	0.0325602308905619
13972_4_HSD17B14_DHB14	colon	Female	5996	2.29199083779224e-11	0.978955013209335	7.00198626800614e-14	0.00299050748347617	0.0180544792841981
13973_62_TTL_TTL	colon	Female	4578	1.58957548100893e-05	0.982791486726536	3.12858560799697e-08	0.00193416719978306	0.0152584190330145
13982_33_RGS18_RGS18	colon	Female	4848	0.000799227224829319	0.984044652646988	1.4108225433883e-06	0.0017369342510077	0.0134177750546313
13983_27_CRYZ_QOR	colon	Female	4481	0	0.989484296409697	0	0.00302409572828628	0.00749160786124864
13986_6_LANCL1_LANC1	colon	Female	4715	1.21239751231443e-36	0.949326308525825	2.13927927862467e-39	0.00167459930929119	0.0489990921648888
13988_67_NMRAL1_NMRL1	colon	Female	6526	0	0.909312184064588	0	0.0769203952198608	0.0137674207153443
13998_26_ADSSL1_PURA1	colon	Female	5297	3.61488886756894e-193	0.976033435496189	9.03128487783303e-196	0.00243826521507686	0.021528299288753
14006_36_GNMT_GNMT	colon	Female	4760	4.73409674267381e-153	0.989952742141127	9.69274712086882e-156	0.00202678196404519	0.00802047589481247
14009_65_TNFAIP3_TNFAIP3	colon	Female	5984	9.29187320170409e-47	0.976330590386959	2.4960186614231e-49	0.00262244625460706	0.0210469633584328
14048_7_IL1RAP_IL_1_R_AcP	colon	Female	7437	0	0.982233135831559	0	0.00619244989897216	0.0115744142712193
14066_49_MAGI2_MAGI2	colon	Female	5916	0	0.988041261495397	0	0.00184027386313134	0.0101184646414048
14067_6_PKP2_PKP2	colon	Female	7350	1.92472686396198e-28	0.97709701196359	4.38083536070204e-31	0.00222374571792684	0.020679242318486
14076_74_CST4_Cystatin_S	colon	Female	6545	3.35756649635829e-205	0.986202678926637	6.89479567615662e-208	0.00202505913504	0.0117722619383224
14079_14_IL18R1_IL_18_Ra	colon	Female	4944	0	0.873104639510484	0	0.00206874443676558	0.124826616053029
14088_38_IGFBP6_IGFBP_6	colon	Female	5929	1.47541782794376e-08	0.973499984028966	4.09983290382086e-11	0.00270488543206305	0.0237951157437963
14090_23_DEF6_DEFI6	colon	Female	4540	2.56139925634639e-71	0.473840607653545	7.19273788620615e-73	0.0133009238874086	0.512858468459056
14091_42_CBR3_Carbonyl_reductase_3	colon	Female	6685	0	0.974983032087759	0	0.00227554957033848	0.0227414183419673
14100_63_C1QC_C1QC	colon	Female	5286	0	0.814466698467069	0	0.00242683952772068	0.183106462005382
14101_2_CNTFR_CNTFR_alpha	colon	Female	4375	2.2627689994222e-114	0.968441128967878	2.90129705027984e-117	0.00124142118691962	0.0303174498451804
14107_1_MTHFS_MTHFS	colon	Female	6467	0	0.989686783680428	0	0.00264940728817036	0.00766380903137742
14112_40_RELT_RELT	colon	Female	4483	0.000135216387605514	0.987928340520897	3.61589818249058e-07	0.00264178231649391	0.00929429918518518
14116_129_S100A4_S100A4	colon	Female	4260	8.69266075755609e-20	0.968796470678208	1.48092549812439e-22	0.00165019496195515	0.0295533343598392
14131_37_EFNB2_EFNB2	colon	Female	6200	5.379496624743e-07	0.975778743762438	1.53297990984051e-09	0.00278043463366499	0.0214402821212543
14133_93_IL1R2_IL_1_sRII	colon	Female	5192	0	0.987622873513815	0	0.00468222000138433	0.00769490648494539
14134_49_AMIGO2_AMGO2	colon	Female	5595	1.53671299226566e-21	0.98956920423438	3.3793013031453e-24	0.00217602484401096	0.00825477092160799
14136_234_CD93_C1QR1	colon	Female	5926	0.847278453649304	0.144961228933205	0.00165434117599764	0.00028298370146624	0.00582299254002742
14151_4_ISG15_UCRP	colon	Female	3139	0	0.986322892089586	0	0.00133693826724172	0.012340169643207
14153_8_EFNA3_Ephrin_A3	colon	Female	3181	0.0014158728632803	0.976634726179409	1.38460032623459e-06	0.000954853757741676	0.0209931625992426
14158_17_ANXA5_Annexin_V	colon	Female	6136	7.05370231453374e-56	0.951874063757147	1.36508203602124e-58	0.00184167073067718	0.046284265512179
14208_3_RBP7_RET7	colon	Female	5096	1.38227615071716e-32	0.96220151468853	3.1969208619294e-35	0.00222501876383243	0.0355734665476325
14273_19_PREP_PPCE	colon	Female	4834	1.1394329844865e-68	0.98095643669886	6.50470996101754e-71	0.00559987643871176	0.0134436868624188
14618_26_VOPP1_ECOP	colon	Female	6685	2.69729469584678e-14	0.970910872948183	5.75057106017567e-17	0.00206968974607495	0.0270194373057138
14623_26_SUMO3_SUMO3	colon	Female	6014	7.40291029734676e-05	0.988583035933329	1.71368850547613e-07	0.00228836537043675	0.00905439822441079
14636_25_HRSP12_Ribonuclease_UK114	colon	Female	4415	7.08015206878003e-211	0.985019816919119	9.71946357215876e-214	0.00135207538547973	0.0136281076954167
14655_1_DNAJC17_DJC17	colon	Female	4244	2.85379391294e-41	0.972691525067188	6.55007926810055e-44	0.0022322883726916	0.0250761865601184
14688_6_PTPN7_PTN7	colon	Female	5238	0.00334188106029232	0.210450998577454	1.3470390281316e-05	0.000840428329042569	0.78535322164293
14747_9_CRLF1_CRLF1	colon	Female	5131	3.10330063137136e-155	0.987545761800075	9.82439388621523e-158	0.00312626787477469	0.0093279703251431
15298_199_NETO1_NETO1	colon	Female	7363	0.00638934072061172	0.977098671346338	1.59681477645684e-05	0.00244181030179881	0.0140542094834871
15300_66_CCDC134_CC134	colon	Female	4415	1.14846476700607e-28	0.989629984945226	2.41188896068277e-31	0.00207823737939039	0.00829177767537907
15304_1_REG3A_PAP1	colon	Female	6053	1.64138992221394e-85	0.980843386305104	3.23247883349321e-88	0.00193145620690043	0.0172251574879825
15305_7_SCGN_Secretagogin	colon	Female	6882	3.82685279466787e-11	0.954017753086038	1.11381651200361e-13	0.00277626404829584	0.0432059828272855
15308_108_VWC2_VWC2	colon	Female	6441	5.33686572250522e-223	0.963038928674539	1.43138742296672e-224	0.0258293152036864	0.0111317561217745
15316_262_TXNL4B_TXN4B	colon	Female	4327	1.85489003963609e-51	0.980215567788312	3.95490752967318e-54	0.0020897916484494	0.0176946405632364
15321_8_CPLX2_CPLX2	colon	Female	4705	0.0252467235888881	0.89583240040932	5.82743554500304e-05	0.0020669877089198	0.0767956139374216
15322_35_CRADD_CRADD	colon	Female	6210	0.0111332290471836	0.973387459708617	2.53254350740473e-05	0.00221409141772844	0.0132398943913972
15324_58_FTL_Ferritin_light_chain	colon	Female	5799	0.241312942445297	0.726280902529784	0.000729687747269788	0.0021958504576614	0.0294806168199884
15326_64_GBP1_GBP1	colon	Female	4491	6.54121249378361e-117	0.955123809525069	8.31495205175376e-120	0.00121368211624102	0.0436625083587014
15336_7_SELM_SELM	colon	Female	6012	0.0073521203053497	0.968863860442423	1.54249046883892e-05	0.00203247961369336	0.0217361147338452
15339_32_CFL2_COF2	colon	Female	6082	6.72044955749117e-36	0.976471703446793	4.32855351137397e-38	0.00628915391710978	0.0172391426360969
15367_38_BPIFB1_LPLC1	colon	Female	3812	0	0.990745149926298	0	0.00139934816509512	0.00785550190867724
15368_3_BMPER_BMPER	colon	Female	5685	4.45964771265753e-28	0.947009587550397	8.36331003206373e-31	0.00177544310379924	0.0512149693458063
15375_49_CPB1_Carboxypeptidase_B1	colon	Female	6134	2.72129801991989e-124	0.851726558102016	2.61648086035104e-125	0.0818913678940417	0.0663820740039173
15376_134_CTSE_CATE	colon	Female	4499	0	0.964498569081606	0	0.00278032212614349	0.0327211087922949
15384_15_KL_KLOTHO	colon	Female	5269	1.89069064065587e-44	0.97062511978747	9.10016857122168e-47	0.00467151259721943	0.0247033676153075
