exposure	group	outcome	sequence_id	protein	gene	nsnp	method	b	se	pval	lower_ci	upper_ci
BMI	Male	12807_89_ARHGAP30_RHG30	12807_89	RHG30	ARHGAP30	191	IVW-MRE	0.160501695137895	0.0278517715763863	8.27737317141019e-09	0.105912222848178	0.215091167427612
BMI	Male	12811_55_ZNF415_ZN415	12811_55	ZN415	ZNF415	191	IVW-MRE	0.126993800017402	0.0269753854382854	2.50446466214236e-06	0.0741220445583626	0.179865555476441
BMI	Male	12817_1_GEM_GEM	12817_1	GEM	GEM	191	IVW-MRE	0.16275321946038	0.0354660407644839	4.45400993200749e-06	0.0932397795619915	0.232266659358768
BMI	Male	12830_4_SAP18_SAP18	12830_4	SAP18	SAP18	191	IVW-MRE	0.154382488827803	0.0284318926957368	5.63839190323811e-08	0.0986559791441589	0.210108998511447
BMI	Male	12844_10_BAG4_BAG4	12844_10	BAG4	BAG4	191	IVW-MRE	0.116846975668947	0.0282959269744172	3.6361194765765e-05	0.0613869587990893	0.172306992538805
BMI	Male	12848_9_ARHGEF2_ARHG2	12848_9	ARHG2	ARHGEF2	191	IVW-MRE	0.156613762697436	0.0297798181037749	1.44795957257289e-07	0.0982453192140372	0.214982206180835
BMI	Male	12860_7_ARPP21_cAMP_regulated_phosphoprotein_21	12860_7	cAMP_regulated_phosphoprotein_21	ARPP21	191	IVW-MRE	0.123560633753318	0.026588491225109	3.36556937899837e-06	0.0714471909521044	0.175674076554532
BMI	Male	12875_28_UBTD2_UBTD2	12875_28	UBTD2	UBTD2	191	IVW-MRE	0.149617124864821	0.0289833660285711	2.4410064888253e-07	0.0928097274488217	0.20642452228082
BMI	Male	12880_1_SV2A_SV2A	12880_1	SV2A	SV2A	191	IVW-MRE	0.143282322889137	0.0297398806008528	1.45112438140424e-06	0.0849921569114655	0.201572488866809
BMI	Male	12882_7_PARP11_PAR11	12882_7	PAR11	PARP11	191	IVW-MRE	0.139399158463258	0.0289366426188577	1.45446573241963e-06	0.0826833389302969	0.196114977996219
BMI	Male	12892_10_SYTL1_SYTL1	12892_10	SYTL1	SYTL1	191	IVW-MRE	0.134684433164875	0.0292374127106498	4.09348814986562e-06	0.0773791042520014	0.191989762077749
BMI	Male	12894_3_PAXIP1_PAXI1	12894_3	PAXI1	PAXIP1	191	IVW-MRE	0.136559251108612	0.0276496178643717	7.85564231192761e-07	0.0823660000944435	0.190752502122781
BMI	Male	12895_28_DGKB_DGKB	12895_28	DGKB	DGKB	191	IVW-MRE	0.127357527009369	0.0297594219059409	1.87254800498106e-05	0.0690290600737248	0.185685993945013
BMI	Male	12904_180_CUBN_cubilin	12904_180	cubilin	CUBN	191	IVW-MRE	0.134089200661114	0.0303255926612503	9.79493735804611e-06	0.0746510390450634	0.193527362277165
BMI	Male	12934_1_HERC5_HERC5	12934_1	HERC5	HERC5	191	IVW-MRE	0.163362611412211	0.0358240305825326	5.11194157186226e-06	0.0931475114704471	0.233577711353975
BMI	Male	12940_35_ALDH3B1_AL3B1	12940_35	AL3B1	ALDH3B1	191	IVW-MRE	0.111851555562194	0.0260964895054549	1.81856224231628e-05	0.0607024361315024	0.163000674992886
BMI	Male	12960_9_GCK_HXK4	12960_9	HXK4	GCK	191	IVW-MRE	0.153599479150402	0.0317184316882716	1.281551342193e-06	0.0914313530413897	0.215767605259414
BMI	Male	12970_35_STAU2_STAU2	12970_35	STAU2	STAU2	191	IVW-MRE	0.129808537995551	0.0274887534844594	2.33259238219378e-06	0.0759305811660106	0.183686494825091
BMI	Male	12976_49_SORBS3_Vinexin_b	12976_49	Vinexin_b	SORBS3	191	IVW-MRE	0.14233575298626	0.0288428094261507	8.02007721133975e-07	0.0858038465110046	0.198867659461515
BMI	Male	12987_12_SRSF7_SRSF7	12987_12	SRSF7	SRSF7	191	IVW-MRE	0.233722003438431	0.0296211144280139	3.01255180510048e-15	0.175664619159524	0.291779387717338
BMI	Male	12988_49_EWSR1_EWS	12988_49	EWS	EWSR1	191	IVW-MRE	0.216183296815687	0.0291157646969895	1.12816679573398e-13	0.159116398009588	0.273250195621786
BMI	Male	12990_39_MAP3K3_MAP3K3	12990_39	MAP3K3	MAP3K3	191	IVW-MRE	0.150373504038116	0.027211307121091	3.27352171786643e-08	0.0970393420807776	0.203707665995454
BMI	Male	13013_41_PARK2_PRKN2	13013_41	PRKN2	PARK2	191	IVW-MRE	0.151976261312573	0.0312466964940443	1.15179749080316e-06	0.0907327361842462	0.2132197864409
BMI	Male	13025_4_FRS2_FRS2	13025_4	FRS2	FRS2	191	IVW-MRE	0.117623357450959	0.0282834118599026	3.20007831103277e-05	0.0621878702055499	0.173058844696368
BMI	Male	13027_20_CBX7_CBX7	13027_20	CBX7	CBX7	191	IVW-MRE	0.141912309602793	0.0293938539921339	1.37939773347074e-06	0.0843003557782105	0.199524263427375
BMI	Male	13043_157_ATAD2_ATAD2	13043_157	ATAD2	ATAD2	191	IVW-MRE	0.12803372671874	0.0273433161292036	2.83465529287429e-06	0.074440827105501	0.181626626331979
BMI	Male	13053_6_SLC6A14_S6A14	13053_6	S6A14	SLC6A14	191	IVW-MRE	0.1511094115006	0.0305666697157697	7.66926845097091e-07	0.0911987388576914	0.211020084143509
BMI	Male	13059_33_RFK_RIFK	13059_33	RIFK	RFK	191	IVW-MRE	0.168076545868007	0.0279016104522886	1.70262279600647e-09	0.113389389381521	0.222763702354493
BMI	Male	13085_18_GLP1R_GLP1R	13085_18	GLP1R	GLP1R	191	IVW-MRE	0.130602756833689	0.0294172062980005	9.00959465509826e-06	0.072945032489608	0.18826048117777
BMI	Male	13093_6_SECTM1_SECTM1	13093_6	SECTM1	SECTM1	191	IVW-MRE	0.135897020439214	0.0286319555769837	2.07129555623732e-06	0.0797783875083259	0.192015653370102
BMI	Male	13130_150_HK2_HXK2	13130_150	HXK2	HK2	191	IVW-MRE	0.147489505558467	0.0282210808028321	1.7301285533667e-07	0.0921761871849161	0.202802823932018
BMI	Male	13229_20_MDM4_MDM4	13229_20	MDM4	MDM4	191	IVW-MRE	0.126427069133741	0.0304034723915791	3.20610471535717e-05	0.066836263246246	0.186017875021236
BMI	Male	13236_25_WNT3A_WNT3A	13236_25	WNT3A	WNT3A	191	IVW-MRE	0.161006892110045	0.0332876540287623	1.31922807605849e-06	0.0957630902136709	0.226250694006419
BMI	Male	13397_88_DEFB4A_HBD_2	13397_88	HBD_2	DEFB4A	191	IVW-MRE	0.125013544804132	0.0279559587993511	7.75628066402345e-06	0.0702198655574038	0.17980722405086
BMI	Male	13416_8_TMEM132D_T132D	13416_8	T132D	TMEM132D	191	IVW-MRE	-0.267359243516882	0.0329193291946137	4.59891015249099e-16	-0.331881128738325	-0.202837358295439
BMI	Male	13422_66_ENOX2_ENOX2	13422_66	ENOX2	ENOX2	191	IVW-MRE	0.119730863224057	0.0286252693793432	2.88069667035091e-05	0.0636253352405443	0.17583639120757
BMI	Male	13430_50_SLC14A1_UT1	13430_50	UT1	SLC14A1	191	IVW-MRE	0.125411311109209	0.030376308654135	3.64995253647242e-05	0.0658737461471044	0.184948876071314
BMI	Male	13431_74_FAM159A_F159A	13431_74	F159A	FAM159A	191	IVW-MRE	0.14445774167032	0.0277061522357012	1.84888335725118e-07	0.0901536832883456	0.198761800052294
BMI	Male	13436_54_MAZ_MAZ	13436_54	MAZ	MAZ	191	IVW-MRE	0.123694824905682	0.0293926329992515	2.57229123367894e-05	0.0660852642271491	0.181304385584215
BMI	Male	13441_30_DIXDC1_DIXC1	13441_30	DIXC1	DIXDC1	191	IVW-MRE	0.153204433098464	0.0279244163398583	4.10214503640336e-08	0.0984725770723417	0.207936289124586
BMI	Male	13451_2_FNDC4_FNDC4	13451_2	FNDC4	FNDC4	191	IVW-MRE	0.126880499649661	0.0270963976655654	2.83314640049196e-06	0.0737715602251528	0.179989439074169
BMI	Male	13452_113_SMIM13_SIM13	13452_113	SIM13	SMIM13	191	IVW-MRE	0.138708908299551	0.0289553066957588	1.66408852315855e-06	0.0819565071758637	0.195461309423238
BMI	Male	13457_33_ELF5_ELF5	13457_33	ELF5	ELF5	191	IVW-MRE	0.125329776154933	0.0279504328008302	7.32562259020707e-06	0.0705469278653058	0.18011262444456
BMI	Male	13460_4_CHAD_CHAD	13460_4	CHAD	CHAD	191	IVW-MRE	-0.135335183002017	0.0316818007834005	1.93987485478909e-05	-0.197431512537482	-0.073238853466552
BMI	Male	13463_1_PXDN_PXDN	13463_1	PXDN	PXDN	191	IVW-MRE	0.247518110169661	0.0327623774685874	4.19022116706698e-14	0.18330385033123	0.311732370008092
BMI	Male	13470_43_PTH1R_PTH1R	13470_43	PTH1R	PTH1R	191	IVW-MRE	0.122147947009438	0.0283198729449907	1.60942604642716e-05	0.0666409960372562	0.17765489798162
BMI	Male	13479_8_FAM171A2_F1712	13479_8	F1712	FAM171A2	191	IVW-MRE	0.151201437687987	0.0290570208200357	1.9545275492705e-07	0.094249676880717	0.208153198495257
BMI	Male	13481_24_TCEA2_TCEA2	13481_24	TCEA2	TCEA2	191	IVW-MRE	0.12600068656384	0.0295180303404743	1.96702976093619e-05	0.0681453470965104	0.18385602603117
BMI	Male	13490_1_MPP6_MPP6	13490_1	MPP6	MPP6	191	IVW-MRE	0.122035212075152	0.0292466395860577	3.01112449657659e-05	0.0647117984864789	0.179358625663825
BMI	Male	13495_48_HCAR2_HCAR2	13495_48	HCAR2	HCAR2	191	IVW-MRE	0.140655616321186	0.0311664579690357	6.3903562894296e-06	0.079569358701876	0.201741873940496
BMI	Male	13501_10_SLC35G2_S35G2	13501_10	S35G2	SLC35G2	191	IVW-MRE	0.181136601287038	0.0336019831401016	7.02024641513689e-08	0.115276714332439	0.246996488241637
BMI	Male	13513_174_PIAS3_PIAS3	13513_174	PIAS3	PIAS3	191	IVW-MRE	0.129044605849129	0.0290636359970099	8.99292252761789e-06	0.0720798792949896	0.186009332403268
BMI	Male	13515_8_RPRD1A_RPR1A	13515_8	RPR1A	RPRD1A	191	IVW-MRE	0.126258339121614	0.0285491307542905	9.75683815689804e-06	0.0703020428432046	0.182214635400023
BMI	Male	13517_3_PTCHD3_PTHD3	13517_3	PTHD3	PTCHD3	191	IVW-MRE	0.121988221949174	0.0262428004732289	3.3444632039869e-06	0.0705523330216453	0.173424110876703
BMI	Male	13519_112_ARHGEF25_ARHGP	13519_112	ARHGP	ARHGEF25	191	IVW-MRE	0.11330711454382	0.0259917079559848	1.30445607617057e-05	0.0623633669500898	0.16425086213755
BMI	Male	13526_5_SSB_LA	13526_5	LA	SSB	191	IVW-MRE	0.115401570075346	0.0266516518976853	1.49111441471856e-05	0.0631643323558828	0.167638807794809
BMI	Male	13532_25_CNEP1R1_NEPR1	13532_25	NEPR1	CNEP1R1	191	IVW-MRE	0.138694100547005	0.0267846431997248	2.2413287707853e-07	0.0861961998755444	0.191192001218466
BMI	Male	13549_15_ADAM29_ADA29	13549_15	ADA29	ADAM29	191	IVW-MRE	0.132787486187398	0.0271519781018155	1.00566283700829e-06	0.0795696091078396	0.186005363266956
BMI	Male	13561_5_HTR6_5HT6R	13561_5	5HT6R	HTR6	191	IVW-MRE	0.157905324861915	0.0289409059324025	4.86625632674053e-08	0.101181149234406	0.214629500489424
BMI	Male	13604_27_NEURL1_NEUL1	13604_27	NEUL1	NEURL1	191	IVW-MRE	0.119694434484666	0.0277958665346302	1.66086309678433e-05	0.0652145360767908	0.174174332892541
BMI	Male	13614_6_CREBBP_CREB_binding_protein	13614_6	CREB_binding_protein	CREBBP	191	IVW-MRE	0.225132097945917	0.0300767645296557	7.14111379242993e-14	0.166181639467792	0.284082556424042
BMI	Male	13623_4_MLL2_MLL2	13623_4	MLL2	MLL2	191	IVW-MRE	0.138899770433998	0.0294754748955309	2.44834879413783e-06	0.0811278396387574	0.196671701229239
BMI	Male	13631_1_RBBP5_RB_binding_protein_5	13631_1	RB_binding_protein_5	RBBP5	191	IVW-MRE	0.12124023097266	0.0293931498560361	3.7109180196441e-05	0.0636296572548292	0.178850804690491
BMI	Male	13659_36_ATP13A1_AT131	13659_36	AT131	ATP13A1	191	IVW-MRE	0.147204490115382	0.0306227216490169	1.53185297052945e-06	0.0871839556833089	0.207225024547455
BMI	Male	13665_35_PPP2R3A_PP2A__subunit_B	13665_35	PP2A__subunit_B	PPP2R3A	191	IVW-MRE	0.21826367307022	0.0296230812176496	1.7317124635559e-13	0.160202433883627	0.276324912256813
BMI	Male	13689_2_ODC1_Ornithine_decarboxylase	13689_2	Ornithine_decarboxylase	ODC1	191	IVW-MRE	0.140791459572794	0.0298987263059651	2.49002168586498e-06	0.0821899560131024	0.199392963132486
BMI	Male	13697_51_GPD1_GPDA	13697_51	GPDA	GPD1	191	IVW-MRE	0.172983944155371	0.0299753243619284	7.88594886097114e-09	0.114232308405991	0.231735579904751
BMI	Male	13717_15_FCN2_FCN2	13717_15	FCN2	FCN2	191	IVW-MRE	0.127140713909512	0.0304515709050152	2.97753788814272e-05	0.0674556349356822	0.186825792883342
BMI	Male	13729_26_SFXN5_SFXN5	13729_26	SFXN5	SFXN5	191	IVW-MRE	0.115912842543217	0.0258852301431385	7.53622071016252e-06	0.0651777914626655	0.166647893623768
BMI	Male	13933_276_NAB1_NAB1	13933_276	NAB1	NAB1	191	IVW-MRE	0.174780949871044	0.0347876540708946	5.05473395168301e-07	0.106597147892091	0.242964751849997
BMI	Male	13940_19_IFI16_IP16	13940_19	IP16	IFI16	191	IVW-MRE	0.137820604442557	0.0297137134256116	3.51315952503102e-06	0.0795817261283583	0.196059482756756
BMI	Male	13941_82_FARS2_SYFM	13941_82	SYFM	FARS2	191	IVW-MRE	0.124868941204119	0.0279093092043334	7.67351014821762e-06	0.0701666951636255	0.179571187244612
BMI	Male	13942_140_SPSB1_SPSB1	13942_140	SPSB1	SPSB1	191	IVW-MRE	0.147145633677965	0.0300869583580089	1.00489096380141e-06	0.0881751952962676	0.206116072059662
BMI	Male	13961_18_KIF3A_KIF3A	13961_18	KIF3A	KIF3A	191	IVW-MRE	0.170440455350153	0.0325800065710914	1.68191674763984e-07	0.106583642470814	0.234297268229492
BMI	Male	13979_3_SLC26A7_S26A7	13979_3	S26A7	SLC26A7	191	IVW-MRE	0.120932075281052	0.0286713060902648	2.4661202512625e-05	0.064736315344133	0.177127835217971
BMI	Male	14002_18_DOCK9_DOCK9	14002_18	DOCK9	DOCK9	191	IVW-MRE	0.131965832733101	0.0299185866337917	1.02974612618508e-05	0.0733254029308693	0.190606262535333
BMI	Male	14005_2_CHD7_CHD7	14005_2	CHD7	CHD7	191	IVW-MRE	0.114854969640561	0.0270975951719201	2.24951163337156e-05	0.0617436831035976	0.167966256177524
BMI	Male	14012_17_DHX58_LGP2	14012_17	LGP2	DHX58	191	IVW-MRE	0.137020725022613	0.0313830521373768	1.26499693437868e-05	0.0755099428333545	0.198531507211872
BMI	Male	14024_196_EDA_EDA	14024_196	EDA	EDA	191	IVW-MRE	0.126428277094264	0.0296336445631683	1.98673622370306e-05	0.0683463337504541	0.184510220438074
BMI	Male	14034_22_TACSTD2_GA733_1_protein	14034_22	GA733_1_protein	TACSTD2	191	IVW-MRE	0.131820004360832	0.0278302135944027	2.17356071224879e-06	0.0772727857158027	0.186367223005861
BMI	Male	14048_7_IL1RAP_IL_1_R_AcP	14048_7	IL_1_R_AcP	IL1RAP	191	IVW-MRE	-0.169910806101259	0.0288348703096276	3.80289672448226e-09	-0.226427151908129	-0.113394460294389
BMI	Male	14060_67_NCF4_NCF4	14060_67	NCF4	NCF4	191	IVW-MRE	0.163346083452343	0.0290416157729213	1.85989824105074e-08	0.106424516537417	0.220267650367269
BMI	Male	14063_17_OSM_OSM	14063_17	OSM	OSM	191	IVW-MRE	0.128554208249104	0.0283957403389035	5.97602843948052e-06	0.0728985571848531	0.184209859313355
BMI	Male	14079_14_IL18R1_IL_18_Ra	14079_14	IL_18_Ra	IL18R1	191	IVW-MRE	0.167398000696391	0.0284443198972606	3.97785173219036e-09	0.11164713369776	0.223148867695022
BMI	Male	14112_40_RELT_RELT	14112_40	RELT	RELT	191	IVW-MRE	0.137094578257668	0.0290194188781449	2.30982257902554e-06	0.080216517256504	0.193972639258832
BMI	Male	14114_18_PIANP_PIANP	14114_18	PIANP	PIANP	191	IVW-MRE	-0.131771621871522	0.0285773966938186	4.0065250382961e-06	-0.187783319391406	-0.0757599243516375
BMI	Male	14120_2_RNF43_RNF43	14120_2	RNF43	RNF43	191	IVW-MRE	0.124898229444798	0.0282982831736086	1.01650337826319e-05	0.0694335944245252	0.180362864465071
BMI	Male	14121_24_TNFRSF10D_TRAIL_R4	14121_24	TRAIL_R4	TNFRSF10D	191	IVW-MRE	0.13401471089165	0.0293365804950032	4.91983008254698e-06	0.0765150131214437	0.191514408661856
BMI	Male	14124_6_EFNA2_Ephrin_A2	14124_6	Ephrin_A2	EFNA2	191	IVW-MRE	0.168143135615073	0.0316123930903193	1.04396890636856e-07	0.106182845158047	0.230103426072099
BMI	Male	14143_8_HIST2H2BE_H2B2E	14143_8	H2B2E	HIST2H2BE	191	IVW-MRE	0.15157748018404	0.0297979290239233	3.6406695368099e-07	0.0931735392971503	0.20998142107093
BMI	Male	14144_3_HIST3H2A_H2A3	14144_3	H2A3	HIST3H2A	191	IVW-MRE	0.176705442239028	0.029241804071804	1.51363844718741e-09	0.119391506258292	0.234019378219764
BMI	Male	14208_3_RBP7_RET7	14208_3	RET7	RBP7	191	IVW-MRE	0.195320703846868	0.0284299840319851	6.40957135073987e-12	0.139597935144177	0.251043472549559
BMI	Male	14227_21_MYL6B_MYL6B	14227_21	MYL6B	MYL6B	191	IVW-MRE	0.135234714894881	0.028561591247703	2.19222291207477e-06	0.0792539960493831	0.191215433740379
BMI	Male	14254_27_PTPN4_PTN4	14254_27	PTN4	PTPN4	191	IVW-MRE	0.148912152378695	0.0296094111798115	4.92486932948624e-07	0.0908777064662645	0.206946598291126
BMI	Male	14273_19_PREP_PPCE	14273_19	PPCE	PREP	191	IVW-MRE	0.121641905305838	0.0260658459328388	3.06051600369533e-06	0.070552847277474	0.172730963334202
BMI	Male	14329_4_DIDO1_DIDO1	14329_4	DIDO1	DIDO1	191	IVW-MRE	0.125365528354251	0.0283328144504439	9.65554900283112e-06	0.069833212031381	0.180897844677121
BMI	Male	14337_1_TRAPPC3_TPPC3	14337_1	TPPC3	TRAPPC3	191	IVW-MRE	0.250705106109286	0.0323800591321743	9.74216173452409e-15	0.187240190210224	0.314170022008348
BMI	Male	14593_152_FAM210A_F210A	14593_152	F210A	FAM210A	191	IVW-MRE	0.157095070632835	0.0333559964689281	2.48142468917401e-06	0.0917173175537359	0.222472823711934
BMI	Male	14615_46_KRTAP2_4_KRA24	14615_46	4_KRA24	KRTAP2	191	IVW-MRE	0.157715405094191	0.0308030361756863	3.05332703439325e-07	0.0973414541898458	0.218089355998536
BMI	Male	14618_26_VOPP1_ECOP	14618_26	ECOP	VOPP1	191	IVW-MRE	-0.199736910991596	0.0382657933877118	1.79189187975931e-07	-0.274737866031511	-0.124735955951681
BMI	Male	14633_26_TMEM185A_T185A	14633_26	T185A	TMEM185A	191	IVW-MRE	0.124003763396826	0.0299192831456217	3.40392367441847e-05	0.0653619684314075	0.182645558362245
BMI	Male	14636_25_HRSP12_Ribonuclease_UK114	14636_25	Ribonuclease_UK114	HRSP12	191	IVW-MRE	0.180920078607329	0.0348557807242236	2.09693000584877e-07	0.112602748387851	0.249237408826807
BMI	Male	14663_44_RNF8_RNF8	14663_44	RNF8	RNF8	191	IVW-MRE	0.135781106505411	0.0299948278339539	5.98786561781388e-06	0.0769912439508613	0.194570969059961
BMI	Male	14687_6_PLIN3_M6PBP	14687_6	M6PBP	PLIN3	191	IVW-MRE	0.116719476933893	0.0276317989924928	2.39897719352047e-05	0.0625611509086071	0.170877802959179
BMI	Male	14689_3_SEC13_SEC13	14689_3	SEC13	SEC13	191	IVW-MRE	0.125266141263037	0.0290133008836595	1.57776487977833e-05	0.0684000715310644	0.18213221099501
BMI	Male	14711_27_CST6_Cystatin_M	14711_27	Cystatin_M	CST6	191	IVW-MRE	-0.167886151009776	0.0365759042047771	4.43086335320322e-06	-0.239574923251139	-0.0961973787684129
BMI	Male	15306_20_IGJ_IgJ	15306_20	IgJ	IGJ	191	IVW-MRE	0.12871986629796	0.0276532920437451	3.2433390199713e-06	0.0745194138922196	0.1829203187037
BMI	Male	15310_61_PRC1_PRC1	15310_61	PRC1	PRC1	191	IVW-MRE	0.125865143372718	0.029838065105366	2.46179218118284e-05	0.0673825357662007	0.184347750979235
BMI	Male	15315_64_CUTC_CUTC	15315_64	CUTC	CUTC	191	IVW-MRE	0.112173335756536	0.0249169560069472	6.73525940980858e-06	0.0633361019829195	0.161010569530153
BMI	Male	15318_75_S100A10_Calpactin_I_light_chain	15318_75	Calpactin_I_light_chain	S100A10	191	IVW-MRE	0.135126991507635	0.0292061080857106	3.71593875847248e-06	0.0778830196596422	0.192370963355628
BMI	Male	15321_8_CPLX2_CPLX2	15321_8	CPLX2	CPLX2	191	IVW-MRE	-0.16334783034988	0.0313007445615389	1.80225772310168e-07	-0.224697289690496	-0.101998371009264
BMI	Male	15326_64_GBP1_GBP1	15326_64	GBP1	GBP1	191	IVW-MRE	0.143783737943797	0.0333122695934578	1.58709690033806e-05	0.0784916895406197	0.209075786346974
BMI	Male	15331_47_RBBP4_RBBP4	15331_47	RBBP4	RBBP4	191	IVW-MRE	0.170224360397733	0.0309722324748273	3.88433503513387e-08	0.109518784747071	0.230929936048395
BMI	Male	15361_37_ANKRD1_ANKR1	15361_37	ANKR1	ANKRD1	191	IVW-MRE	0.123061200715339	0.0291721542412964	2.45990246730177e-05	0.0658837784023981	0.18023862302828
BMI	Male	15381_45_DDR2_Discoidin_domain_receptor_2	15381_45	Discoidin_domain_receptor_2	DDR2	191	IVW-MRE	0.156272018095155	0.027704777402143	1.69442606344248e-08	0.101970654386955	0.210573381803355
BMI	Male	15386_7_FABP4_FABPA	15386_7	FABPA	FABP4	191	IVW-MRE	0.472022689544217	0.0351045662540173	3.24146050153678e-41	0.403217739686343	0.540827639402091
BMI	Male	15389_1_FXN_FRDA	15389_1	FRDA	FXN	191	IVW-MRE	0.127638731907274	0.0282883831671938	6.42026278795907e-06	0.0721935008995742	0.183083962914974
BMI	Male	15390_3_GAL_Galanin	15390_3	Galanin	GAL	191	IVW-MRE	0.12547134950625	0.0295200161848851	2.13406109397024e-05	0.0676121177838752	0.183330581228625
BMI	Male	15405_23_IFNA4_IFNA4	15405_23	IFNA4	IFNA4	191	IVW-MRE	0.126293753060861	0.0305267253550921	3.51640661779392e-05	0.0664613713648805	0.186126134756842
BMI	Male	15419_15_MMP20_MMP20	15419_15	MMP20	MMP20	191	IVW-MRE	0.130081738165216	0.0293278682560703	9.18882295722762e-06	0.0725991163833182	0.187564359947114
BMI	Male	15426_5_NEU1_NEUR1	15426_5	NEUR1	NEU1	191	IVW-MRE	0.218175355489577	0.0338361972897837	1.13345589763489e-10	0.151856408801601	0.284494302177553
BMI	Male	15430_165_OPTC_OPT	15430_165	OPT	OPTC	191	IVW-MRE	0.133085050310462	0.0307479563621092	1.50294189560977e-05	0.072819055840728	0.193351044780196
BMI	Male	15439_21_RND3_RND3	15439_21	RND3	RND3	191	IVW-MRE	0.124330057764606	0.0265546494302557	2.84027412585698e-06	0.0722829448813048	0.176377170647907
BMI	Male	15441_6_GM2A_SAP3	15441_6	SAP3	GM2A	191	IVW-MRE	0.174344796488696	0.0326556897286734	9.3522710640263e-08	0.110339644620496	0.238349948356896
BMI	Male	15453_3_AMBP_a1_Microglobulin	15453_3	a1_Microglobulin	AMBP	191	IVW-MRE	0.213177258489601	0.0318368664218336	2.14312144814856e-11	0.150777000302807	0.275577516676395
BMI	Male	15460_9_DPP4_CD26	15460_9	CD26	DPP4	191	IVW-MRE	0.122861787419186	0.0287766243223703	1.95911958487526e-05	0.0664596037473402	0.179263971091032
BMI	Male	15468_14_CFHR1_FHR1	15468_14	FHR1	CFHR1	191	IVW-MRE	0.265510251169749	0.0305535391386703	3.62439900905087e-18	0.205625314457955	0.325395187881543
BMI	Male	15483_377_AGRN_Agrin	15483_377	Agrin	AGRN	191	IVW-MRE	0.256029230234712	0.0421991332884497	1.30185377511578e-09	0.173318928989351	0.338739531480073
BMI	Male	15486_126_AOC1_ABP1	15486_126	ABP1	AOC1	191	IVW-MRE	0.132080448265932	0.0275774471092359	1.67249813713615e-06	0.0780286519318296	0.186132244600034
BMI	Male	15487_164_CES1_carboxylesterase__liver	15487_164	carboxylesterase__liver	CES1	191	IVW-MRE	0.166944296708373	0.0368386289755823	5.84907401873591e-06	0.0947405839162317	0.239148009500514
BMI	Male	15492_1_CRIM1_CRIM1	15492_1	CRIM1	CRIM1	191	IVW-MRE	0.120223577848717	0.0276196854250893	1.34396189129331e-05	0.066088994415542	0.174358161281892
BMI	Male	15497_9_HS3ST1_HS3S1	15497_9	HS3S1	HS3ST1	191	IVW-MRE	0.138244285030073	0.026794907055529	2.4780959373782e-07	0.0857262672012362	0.19076230285891
BMI	Male	15511_37_NPTXR_NPTXR	15511_37	NPTXR	NPTXR	191	IVW-MRE	-0.186263732192299	0.0314603527197677	3.2079597065163e-09	-0.247926023523044	-0.124601440861554
BMI	Male	15513_108_PRSS8_Prostasin	15513_108	Prostasin	PRSS8	191	IVW-MRE	0.177525977640746	0.0356293595745432	6.27434644997722e-07	0.107692432874641	0.247359522406851
BMI	Male	15514_26_BCHE_Pseudocholinesterase	15514_26	Pseudocholinesterase	BCHE	191	IVW-MRE	0.155505907842525	0.0371303708874773	2.81292846138759e-05	0.0827303809030695	0.22828143478198
BMI	Male	15515_2_SAA1_SAA	15515_2	SAA	SAA1	191	IVW-MRE	0.235352918634755	0.0336892187845863	2.8283190846334e-12	0.169322049816966	0.301383787452544
BMI	Male	15533_97_MSR1_Macrophage_scavenger_receptor	15533_97	Macrophage_scavenger_receptor	MSR1	191	IVW-MRE	0.167022721956786	0.03432942772	1.14287411041808e-06	0.099737043625586	0.234308400287986
