exposure	group	outcome	sequence_id	protein	gene	nsnp	method	b	se	pval	OR	lower_ci	upper_ci
11671_19_BRPF1_BRPF1	Male	colon	11671_19	BRPF1	BRPF1	2	IVW-MRE	0.130658450251977	0.0230045754609735	1.34953037125578e-08	1.13957849208813	1.08933724842487	1.19213690848048
11837_7_TNFRSF18_GITR	Male	colon	11837_7	GITR	TNFRSF18	2	IVW-MRE	0.099253130176508	0.0228100978472997	1.35344874293175e-05	1.10434580743061	1.05606035541072	1.15483897879611
12497_29_NUDT16L1_SDOS	Male	colon	12497_29	SDOS	NUDT16L1	2	IVW-MRE	-0.103166936092616	0.0143975889803535	7.74633885888533e-13	0.901976388498904	0.876879049094797	0.927792044124404
12530_14_CKS1B_CKS_1	Male	colon	12530_14	CKS_1	CKS1B	5	IVW-MRE	0.113942967292808	0.0276305010158812	3.72654521366528e-05	1.1206882071791	1.06161059616468	1.1830534305589
12556_7_UBE2C_UBE2C	Male	colon	12556_7	UBE2C	UBE2C	2	IVW-MRE	-0.175477847464304	0.00255794146731456	0	0.839055984185229	0.834859849824555	0.843273208964344
12571_14_ARL3_ARL3	Male	colon	12571_14	ARL3	ARL3	3	IVW-MRE	-0.253457358007486	0.0279557322565491	1.23034110155082e-19	0.776112839217408	0.734731176278815	0.819825207702263
12577_100_FEN1_FLAP_endonuclease_1	Male	colon	12577_100	FLAP_endonuclease_1	FEN1	2	IVW-MRE	-0.198674930446285	0.0411126683932739	1.3486272453601e-06	0.819816347356698	0.75634643493515	0.888612429899142
12591_27_OPHN1_Oligophrenin_1	Male	colon	12591_27	Oligophrenin_1	OPHN1	2	IVW-MRE	-0.162660785360932	0.0265947742121677	9.57917493226525e-10	0.849879431068224	0.806713620617219	0.895354967231392
12641_3_INPP5B_I5P2	Male	colon	12641_3	I5P2	INPP5B	4	IVW-MRE	-0.3090174	0.07430894	3.202745e-05	0.734168	0.6346618	0.8492753
12686_15_MPST_THTM	Male	colon	12686_15	THTM	MPST	2	IVW-MRE	-0.1639701	0.008857839	1.674336e-76	0.8487674	0.8341589	0.8636319
12813_18_EHBP1_EHBP1	Male	colon	12813_18	EHBP1	EHBP1	3	IVW-MRE	0.2076735	0.01431705	1.121004e-47	1.230811	1.196753	1.265839
12842_43_STX10_STX10	Male	colon	12842_43	STX10	STX10	2	IVW-MRE	0.3100261	0.002680577	0	1.363461	1.356316	1.370643
12931_16_NR3C2_MCR	Male	colon	12931_16	MCR	NR3C2	2	IVW-MRE	0.3000781	0.04229758	1.298658e-12	1.349964	1.242561	1.466651
12957_62_UQCRB_UCR6	Male	colon	12957_62	UCR6	UQCRB	2	IVW-MRE	0.1318485	0.01095516	2.31829e-33	1.140935	1.116698	1.165699
12990_39_MAP3K3_MAP3K3	Male	colon	12990_39	MAP3K3	MAP3K3	2	IVW-MRE	-0.1550509	0.008855285	1.214245e-68	0.8563716	0.8416363	0.8713648
12993_21_NPLOC4_NPL4	Male	colon	12993_21	NPL4	NPLOC4	3	IVW-MRE	-0.3130032	0.07191806	1.347657e-05	0.7312476	0.6351065	0.8419423
13073_14_ANP32A_AN32A	Male	colon	13073_14	AN32A	ANP32A	3	IVW-MRE	0.1216389	0.02195493	3.017969e-08	1.129346	1.081779	1.179005
13384_110_FH_FUMH	Male	colon	13384_110	FUMH	FH	2	IVW-MRE	-0.2753453	0.04897247	1.882673e-08	0.7593099	0.6898153	0.8358056
13463_1_PXDN_PXDN	Male	colon	13463_1	PXDN	PXDN	4	IVW-MRE	-0.2784438	0.03949644	1.791171e-12	0.7569608	0.7005729	0.8178873
13468_5_NEURL4_NEUL4	Male	colon	13468_5	NEUL4	NEURL4	2	IVW-MRE	0.0845381	0.008818552	9.121876e-22	1.088214	1.069567	1.107187
13503_19_ARL6IP5_PRAF3	Male	colon	13503_19	PRAF3	ARL6IP5	2	IVW-MRE	-0.1454554	0.009414121	7.454631e-54	0.8646284	0.8488209	0.8807304
13509_5_SCAMP5_SCAM5	Male	colon	13509_5	SCAM5	SCAMP5	2	IVW-MRE	0.1661827	0.03206497	2.187126e-07	1.180789	1.108863	1.25738
13512_28_HNRNPR_HNRPR	Male	colon	13512_28	HNRPR	HNRNPR	2	IVW-MRE	0.1918459	0.02533141	3.634691e-14	1.211484	1.152803	1.273152
13547_5_HTR7_5HT7R	Male	colon	13547_5	5HT7R	HTR7	2	IVW-MRE	-0.3830425	0.02859465	6.41542e-41	0.6817839	0.644624	0.7210859
13561_5_HTR6_5HT6R	Male	colon	13561_5	5HT6R	HTR6	2	IVW-MRE	-0.1037453	0.02333409	8.745091e-06	0.9014549	0.8611556	0.9436401
13572_43_PSMD11_PSD11	Male	colon	13572_43	PSD11	PSMD11	3	IVW-MRE	-0.3801141	0.04270148	5.501659e-19	0.6837834	0.6288836	0.7434757
13728_19_ERP29_ERP29	Male	colon	13728_19	ERP29	ERP29	2	IVW-MRE	0.5317273	0.0832213	1.666282e-10	1.701869	1.445729	2.003391
13948_50_GABBR2_GABR2	Male	colon	13948_50	GABR2	GABBR2	2	IVW-MRE	0.3348275	0.05902398	1.405345e-08	1.397699	1.245006	1.569119
13963_7_TOLLIP_tollip	Male	colon	13963_7	tollip	TOLLIP	2	IVW-MRE	-0.4328745	0.04673754	2.009828e-20	0.6486419	0.591863	0.7108677
13982_33_RGS18_RGS18	Male	colon	13982_33	RGS18	RGS18	3	IVW-MRE	-0.4329081	0.05725809	4.010728e-14	0.6486201	0.5797641	0.7256538
14063_17_OSM_OSM	Male	colon	14063_17	OSM	OSM	2	IVW-MRE	-0.2828008	0.05146589	3.908947e-08	0.7536699	0.6813536	0.8336617
14115_34_ADM_Adrenomedullin	Male	colon	14115_34	Adrenomedullin	ADM	2	IVW-MRE	-0.06738435	0.004880767	2.341719e-43	0.9348358	0.9259355	0.9438217
14158_17_ANXA5_Annexin_V	Male	colon	14158_17	Annexin_V	ANXA5	4	IVW-MRE	0.1847672	0.04331034	1.988996e-05	1.202938	1.105037	1.309513
14205_6_HEXIM2_HEXI2	Male	colon	14205_6	HEXI2	HEXIM2	2	IVW-MRE	-0.1754899	0.01699231	5.286548e-25	0.8390459	0.8115617	0.8674608
15300_66_CCDC134_CC134	Male	colon	15300_66	CC134	CCDC134	2	IVW-MRE	-0.01447074	0.001577484	4.587339e-20	0.9856335	0.9825907	0.9886856
15321_8_CPLX2_CPLX2	Male	colon	15321_8	CPLX2	CPLX2	2	IVW-MRE	-0.3446657	0.01699604	1.963824e-91	0.7084571	0.6852456	0.7324549
15329_167_ROBLD3_MAPIP	Male	colon	15329_167	MAPIP	ROBLD3	2	IVW-MRE	0.162929	0.039228	3.275929e-05	1.176953	1.089852	1.271015
15413_3_LCAT_LCAT	Male	colon	15413_3	LCAT	LCAT	3	IVW-MRE	-0.123392	0.02936191	2.640388e-05	0.8839171	0.8344843	0.9362781
15460_9_DPP4_CD26	Male	colon	15460_9	CD26	DPP4	2	IVW-MRE	0.1507697	0.01202766	4.788436e-36	1.162729	1.135639	1.190465
15558_63_ENPEP_AMPE	Male	colon	15558_63	AMPE	ENPEP	7	IVW-MRE	0.1340608	0.03224882	3.223449e-05	1.143462	1.073424	1.218071
15640_54_TAGLN_TAGL	Male	colon	15640_54	TAGL	TAGLN	2	IVW-MRE	-0.2775154	0.03083895	2.280718e-19	0.7576639	0.713224	0.8048728
15666_21_BMP2_BMP_2	Male	colon	15666_21	BMP_2	BMP2	2	IVW-MRE	0.08239191	0.01537844	8.432247e-08	1.085881	1.053639	1.11911
16079_2_TEC_TEC	Male	colon	16079_2	TEC	TEC	3	IVW-MRE	-0.3442667	0.06397948	7.411724e-08	0.7087399	0.6252107	0.8034286
16605_2_C1QTNF9_C1T9A	Male	colon	16605_2	C1T9A	C1QTNF9	2	IVW-MRE	0.09591655	0.0178856	8.195023e-08	1.100667	1.062751	1.139936
17702_53_UGT1A1_UGT_1A1	Male	colon	17702_53	UGT_1A1	UGT1A1	5	IVW-MRE	-0.1286164	0.0311081	3.557314e-05	0.8793112	0.8272997	0.9345927
17813_21_BPHL_BPHL	Male	colon	17813_21	BPHL	BPHL	3	IVW-MRE	0.2196851	0.05203901	2.426309e-05	1.245684	1.124894	1.379445
17816_58_NCALD_NCALD	Male	colon	17816_58	NCALD	NCALD	2	IVW-MRE	0.07921521	0.008673135	6.63809e-20	1.082437	1.064192	1.100995
17843_30_PPCS_PPCS	Male	colon	17843_30	PPCS	PPCS	2	IVW-MRE	-0.08875348	0.01380059	1.266523e-10	0.9150711	0.890651	0.9401608
18166_4_RHOB_RHOB	Male	colon	18166_4	RHOB	RHOB	4	IVW-MRE	-0.167469	0.03220404	1.990211e-07	0.8458028	0.7940658	0.9009107
18180_58_RTN4IP1_RT4I1	Male	colon	18180_58	RT4I1	RTN4IP1	2	IVW-MRE	-0.01585882	0.003771963	2.617834e-05	0.9842663	0.9770164	0.99157
18214_2_GCLM_GSH0	Male	colon	18214_2	GSH0	GCLM	3	IVW-MRE	-0.122506	0.006804933	1.861433e-72	0.8847006	0.8729791	0.8965795
18235_16_PGP_PGP	Male	colon	18235_16	PGP	PGP	6	IVW-MRE	0.2678801	0.04706211	1.255194e-08	1.30719	1.192007	1.433504
18267_74_CARD17_CAR17	Male	colon	18267_74	CAR17	CARD17	2	IVW-MRE	0.2076443	0.03091592	1.862448e-11	1.230775	1.158411	1.30766
18387_7_ST13_suppression_of_tumorigenicity_13	Male	colon	18387_7	suppression_of_tumorigenicity_13	ST13	2	IVW-MRE	0.3077581	0.03921828	4.250484e-15	1.360372	1.259721	1.469065
18405_117_AP1S2_AP1S2	Male	colon	18405_117	AP1S2	AP1S2	2	IVW-MRE	-0.1342279	0.006457727	5.839394e-96	0.8743907	0.8633932	0.8855284
18411_83_ARL15_ARL15	Male	colon	18411_83	ARL15	ARL15	2	IVW-MRE	0.1681831	0.02507672	1.990192e-11	1.183153	1.126407	1.242758
18413_24_ARL4D_ARL4D	Male	colon	18413_24	ARL4D	ARL4D	2	IVW-MRE	0.3757862	0.0273497	5.843606e-43	1.456136	1.380134	1.536323
18429_10_CDH1_Cadherin_E	Male	colon	18429_10	Cadherin_E	CDH1	2	IVW-MRE	-0.1396003	0.0199451	2.573825e-12	0.8697058	0.8363629	0.904378
18878_15_GREM1_GREM1	Male	colon	18878_15	GREM1	GREM1	14	IVW-MRE	0.1968715	0.04564068	1.606838e-05	1.217588	1.113397	1.331528
18896_23_HS6ST3_H6ST3	Male	colon	18896_23	H6ST3	HS6ST3	3	IVW-MRE	0.2798573	0.0460256	1.19831e-09	1.322941	1.208823	1.447832
18909_11_EXOSC8_EXOS8	Male	colon	18909_11	EXOS8	EXOSC8	2	IVW-MRE	0.1885209	0.003909432	0	1.207462	1.198245	1.21675
19123_6_NFKBID_IKBD	Male	colon	19123_6	IKBD	NFKBID	2	IVW-MRE	0.1371324	0.0136177	7.485391e-24	1.14698	1.116771	1.178006
19125_26_PRKAR2A_KAP2	Male	colon	19125_26	KAP2	PRKAR2A	2	IVW-MRE	0.1166607	0.01684223	4.308366e-12	1.123738	1.087248	1.161453
19177_7_MOBKL1A_MOL1A	Male	colon	19177_7	MOL1A	MOBKL1A	2	IVW-MRE	-0.2464566	0.040702	1.402897e-09	0.7815653	0.7216374	0.8464699
19188_21_NAP1L4_NAP2L	Male	colon	19188_21	NAP2L	NAP1L4	3	IVW-MRE	-0.1630775	0.03681282	9.427162e-06	0.8495253	0.7903885	0.9130867
19206_20_NUDT1_8ODP	Male	colon	19206_20	8ODP	NUDT1	4	IVW-MRE	0.2414179	0.02944051	2.399996e-16	1.273053	1.201673	1.348673
19238_12_GLUL_GLNA	Male	colon	19238_12	GLNA	GLUL	3	IVW-MRE	0.2460263	0.05801835	2.230316e-05	1.278933	1.141462	1.43296
19252_67_PSMB2_PSB2	Male	colon	19252_67	PSB2	PSMB2	2	IVW-MRE	0.2733589	0.03046239	2.868427e-19	1.314372	1.238192	1.395238
19260_4_GIPC1_GIPC1	Male	colon	19260_4	GIPC1	GIPC1	2	IVW-MRE	0.3816314	0.04286349	5.415521e-19	1.464672	1.346649	1.593039
19280_29_UBE2D3_UB2D3	Male	colon	19280_29	UB2D3	UBE2D3	2	IVW-MRE	0.1095203	0.0120606	1.077452e-19	1.115743	1.089677	1.142432
19347_37_CA12_Carbonic_Anhydrase_XII	Male	colon	19347_37	Carbonic_Anhydrase_XII	CA12	2	IVW-MRE	0.2831364	0.02883745	9.385902e-23	1.327286	1.254347	1.404467
19379_154_RAB3D_RAB3D	Male	colon	19379_154	RAB3D	RAB3D	4	IVW-MRE	-0.1454467	0.0327782	9.109471e-06	0.864636	0.810834	0.922008
19448_104_UPP1_UPP1	Male	colon	19448_104	UPP1	UPP1	2	IVW-MRE	0.1559239	0.02731198	1.136475e-08	1.168737	1.107818	1.233006
19503_2_SNX3_SNX3	Male	colon	19503_2	SNX3	SNX3	2	IVW-MRE	-0.1484565	0.02398419	6.025337e-10	0.8620375	0.8224517	0.9035286
19601_15_ASB9_ASB9	Male	colon	19601_15	ASB9	ASB9	6	IVW-MRE	-0.1205757	0.0270655	8.390866e-06	0.88641	0.8406128	0.9347022
2654_19_TNFRSF1A_TNF_sR_I	Male	colon	2654_19	TNF_sR_I	TNFRSF1A	7	IVW-MRE	-0.224049	0.05316744	2.508583e-05	0.799276	0.7201778	0.8870617
2683_1_C3_iC3b	Male	colon	2683_1	iC3b	C3	2	IVW-MRE	0.2277389	0.006450856	5.158285e-273	1.255757	1.23998	1.271736
2752_62_GDF5_BMP_14	Male	colon	2752_62	BMP_14	GDF5	4	IVW-MRE	0.09578457	0.01417847	1.422123e-11	1.100522	1.07036	1.131534
2878_66_YES1_YES	Male	colon	2878_66	YES	YES1	2	IVW-MRE	0.1851744	0.01167327	1.140785e-56	1.203428	1.176207	1.23128
2879_9_SERPINA3_a1_Antichymotrypsin	Male	colon	2879_9	a1_Antichymotrypsin	SERPINA3	3	IVW-MRE	-0.1151264	0.01133853	3.194845e-24	0.8912534	0.8716651	0.911282
3028_36_CCL23_Ck_b_8_1	Male	colon	3028_36	Ck_b_8_1	CCL23	4	IVW-MRE	-0.06887804	0.01319719	1.79753e-07	0.9334405	0.9096053	0.9579003
3151_6_IL2RA_IL_2_sRa	Male	colon	3151_6	IL_2_sRa	IL2RA	2	IVW-MRE	0.09167248	0.003327582	4.514932e-167	1.096006	1.088881	1.103177
3222_11_SEMA3A_Semaphorin_3A	Male	colon	3222_11	Semaphorin_3A	SEMA3A	2	IVW-MRE	0.1272609	0.006707514	2.857699e-80	1.135713	1.12088	1.150743
3350_53_CAMK2A_CAMK2A	Male	colon	3350_53	CAMK2A	CAMK2A	2	IVW-MRE	-0.1568962	0.03345987	2.744297e-06	0.8547928	0.800533	0.9127303
3351_1_CAMK2B_CAMK2B	Male	colon	3351_1	CAMK2B	CAMK2B	2	IVW-MRE	-0.1558732	0.02350659	3.333296e-11	0.8556677	0.817139	0.8960131
3434_34_FN1_FN1_3	Male	colon	3434_34	FN1_3	FN1	3	IVW-MRE	0.1632429	0.004454046	4.497299e-294	1.177323	1.167089	1.187646
3435_53_FN1_FN1_4	Male	colon	3435_53	FN1_4	FN1	4	IVW-MRE	0.1828875	0.02165213	2.998291e-17	1.200679	1.150791	1.252731
3480_7_DUSP3_DUS3	Male	colon	3480_7	DUS3	DUSP3	2	IVW-MRE	-0.1760775	0.02287804	1.400037e-14	0.838553	0.801782	0.8770103
3836_51_UFM1_UFM1	Male	colon	3836_51	UFM1	UFM1	2	IVW-MRE	-0.1045936	0.008125881	6.498725e-38	0.9006905	0.8864591	0.9151504
3894_15_NAGK_NAGK	Male	colon	3894_15	NAGK	NAGK	7	IVW-MRE	-0.1452959	0.03163499	4.371585e-06	0.8647664	0.8127754	0.9200831
4162_54_TF_Transferrin	Male	colon	4162_54	Transferrin	TF	2	IVW-MRE	0.1379306	0.004713261	2.9483e-188	1.147896	1.13734	1.158549
4309_59_TPI1_Triosephosphate_isomerase	Male	colon	4309_59	Triosephosphate_isomerase	TPI1	2	IVW-MRE	-0.3376426	0.04182216	6.842671e-16	0.7134503	0.6573005	0.7743966
4560_34_LCK_LCK	Male	colon	4560_34	LCK	LCK	2	IVW-MRE	-0.1702777	0.02472247	5.675518e-12	0.8434306	0.8035357	0.8853063
4931_59_F3_TF	Male	colon	4931_59	TF	F3	3	IVW-MRE	0.2890231	0.06860327	2.52041e-05	1.335123	1.167145	1.527276
5353_89_IL1RN_IL_1Ra	Male	colon	5353_89	IL_1Ra	IL1RN	5	IVW-MRE	-0.2421594	0.02774002	2.555688e-18	0.7849311	0.7433935	0.8287896
5355_69_TNFSF14_LIGHT	Male	colon	5355_69	LIGHT	TNFSF14	2	IVW-MRE	-0.2469666	0.005821489	0	0.7811668	0.7723042	0.790131
5493_17_WNK3_WNK3	Male	colon	5493_17	WNK3	WNK3	2	IVW-MRE	-0.1177746	0.002048732	0	0.8888964	0.8853342	0.8924729
5590_11_ZPLD1_ZPLD1	Male	colon	5590_11	ZPLD1	ZPLD1	2	IVW-MRE	0.156559	0.01998702	4.762293e-15	1.16948	1.124552	1.216203
5727_35_B3GALTL_B3GLT	Male	colon	5727_35	B3GLT	B3GALTL	2	IVW-MRE	-0.09173063	0.008768379	1.297478e-25	0.9123509	0.8968052	0.9281661
5939_42_TNFSF12_TWEAK	Male	colon	5939_42	TWEAK	TNFSF12	4	IVW-MRE	-0.3636117	0.03203816	7.473044e-30	0.6951611	0.6528509	0.7402133
6086_15_CHRDL2_CRDL2	Male	colon	6086_15	CRDL2	CHRDL2	9	IVW-MRE	0.4026188	0.05969359	1.53282e-11	1.495737	1.330586	1.681386
6326_20_BMP4_BMP_4	Male	colon	6326_20	BMP_4	BMP4	4	IVW-MRE	-0.1459074	0.02676895	5.019359e-08	0.8642377	0.8200626	0.9107924
6357_83_CELA3B_ELA3B	Male	colon	6357_83	ELA3B	CELA3B	2	IVW-MRE	0.2171086	0.01304828	3.644558e-62	1.242479	1.211106	1.274665
6360_7_DEFB128_DB128	Male	colon	6360_7	DB128	DEFB128	2	IVW-MRE	0.1600153	0.01128108	1.144451e-45	1.173529	1.147866	1.199766
6441_62_ADAMTS6_ATS6	Male	colon	6441_62	ATS6	ADAMTS6	2	IVW-MRE	0.1319237	0.01421903	1.727473e-20	1.141021	1.109661	1.173268
6493_9_CPZ_CBPZ	Male	colon	6493_9	CBPZ	CPZ	2	IVW-MRE	0.07098805	0.01355488	1.631326e-07	1.073568	1.045422	1.102473
6544_33_NELL1_NELL1	Male	colon	6544_33	NELL1	NELL1	25	IVW-MRE	0.1110739	0.02695098	3.766923e-05	1.117477	1.05998	1.178094
6578_29_TNMD_TNMD	Male	colon	6578_29	TNMD	TNMD	2	IVW-MRE	0.1700434	0.002426433	0	1.185356	1.179732	1.191007
6609_22_CNP_CN37	Male	colon	6609_22	CN37	CNP	2	IVW-MRE	-0.3987425	0.03397913	8.44017e-32	0.6711635	0.6279206	0.7173844
6647_55_UBC_PolyUbiquitin_K63	Male	colon	6647_55	PolyUbiquitin_K63	UBC	2	IVW-MRE	0.1603855	0.02240978	8.249638e-13	1.173963	1.123515	1.226677
6899_37_PCBD2_PHS2	Male	colon	6899_37	PHS2	PCBD2	2	IVW-MRE	0.03292411	0.002786638	3.265655e-32	1.033472	1.027843	1.039132
6918_183_CCK_CCKN	Male	colon	6918_183	CCKN	CCK	6	IVW-MRE	0.1767031	0.03125171	1.565846e-08	1.193277	1.122378	1.268654
7065_1_G6B_G6B	Male	colon	7065_1	G6B	G6B	2	IVW-MRE	-0.2404187	0.0500084	1.52778e-06	0.7862985	0.712885	0.8672723
7069_9_TSNARE1_TSNA1	Male	colon	7069_9	TSNA1	TSNARE1	4	IVW-MRE	0.1840353	0.04181777	1.078094e-05	1.202058	1.107464	1.304733
7090_17_GALNT1_GALT1	Male	colon	7090_17	GALT1	GALNT1	4	IVW-MRE	0.4153253	0.06893833	1.695358e-09	1.514864	1.323403	1.734024
7147_35_WFDC8_WFDC8	Male	colon	7147_35	WFDC8	WFDC8	2	IVW-MRE	-0.09338248	0.004658966	2.295143e-89	0.9108451	0.9025655	0.9192006
7167_102_VAPA_VAPA	Male	colon	7167_102	VAPA	VAPA	2	IVW-MRE	-0.1736692	0.003588607	0	0.8405749	0.8346833	0.8465081
7191_32_SLMAP_SLMAP	Male	colon	7191_32	SLMAP	SLMAP	2	IVW-MRE	-0.1466834	0.006614332	5.77881e-109	0.8635674	0.8524442	0.8748356
7215_18_CYB5R3_NADH_cytochrome_b5_reductase	Male	colon	7215_18	NADH_cytochrome_b5_reductase	CYB5R3	2	IVW-MRE	-0.2631032	0.05499908	1.720336e-06	0.7686626	0.690112	0.856154
7737_76_ITGB6_ITB6	Male	colon	7737_76	ITB6	ITGB6	2	IVW-MRE	-0.3245542	0.07626939	2.08707e-05	0.7228495	0.622481	0.8394015
7782_34_EDDM3B_EP3B	Male	colon	7782_34	EP3B	EDDM3B	2	IVW-MRE	-0.4099695	0.06800744	1.656893e-09	0.6636705	0.5808492	0.7583009
7797_11_CCDC167_CC167	Male	colon	7797_11	CC167	CCDC167	2	IVW-MRE	0.1717218	0.002659016	0	1.187347	1.181175	1.193552
7875_86_PLEK_PLEK	Male	colon	7875_86	PLEK	PLEK	3	IVW-MRE	-0.1118534	0.01645836	1.074588e-11	0.8941754	0.865791	0.9234903
8046_9_LGALS1_Galectin_1	Male	colon	8046_9	Galectin_1	LGALS1	2	IVW-MRE	0.6951741	0.1622445	1.829607e-05	2.004058	1.458159	2.754328
8221_19_MIF_MIF	Male	colon	8221_19	MIF	MIF	2	IVW-MRE	-0.01342027	0.001812552	1.320701e-13	0.9866694	0.9831704	0.9901809
8305_18_SULF2_SULF2	Male	colon	8305_18	SULF2	SULF2	4	IVW-MRE	-0.162047	0.01426173	6.43782e-30	0.8504012	0.8269591	0.8745079
8383_20_C11orf94_CK094	Male	colon	8383_20	CK094	C11orf94	2	IVW-MRE	0.09049529	0.01002714	1.796436e-19	1.094716	1.073412	1.116444
8975_26_RQCD1_RCD1	Male	colon	8975_26	RCD1	RQCD1	3	IVW-MRE	-0.1505127	0.01279758	6.19771e-32	0.8602668	0.8389569	0.882118
9012_1_PRPF6_PRP6	Male	colon	9012_1	PRP6	PRPF6	2	IVW-MRE	0.199632	0.00956354	9.174946e-97	1.220953	1.19828	1.244055
9028_5_MTPAP_PAPD1	Male	colon	9028_5	PAPD1	MTPAP	3	IVW-MRE	0.1758101	0.003570382	0	1.192212	1.183898	1.200584
9045_3_SLC27A2_S27A2	Male	colon	9045_3	S27A2	SLC27A2	2	IVW-MRE	-0.1275866	0.00300465	0	0.8802172	0.8750487	0.8854162
9061_3_ARHGEF10_ARHGA	Male	colon	9061_3	ARHGA	ARHGEF10	3	IVW-MRE	-0.4906776	0.05617622	2.444895e-18	0.6122114	0.5483821	0.6834702
9345_436_WFDC13_WFD13	Male	colon	9345_436	WFD13	WFDC13	4	IVW-MRE	-0.1343184	0.0207008	8.66587e-11	0.8743116	0.8395477	0.910515
9348_1_C1RL_C1RL1	Male	colon	9348_1	C1RL1	C1RL	7	IVW-MRE	0.1769544	0.03345155	1.22402e-07	1.193577	1.11783	1.274456
9568_289_FCAMR_FCAMR	Male	colon	9568_289	FCAMR	FCAMR	2	IVW-MRE	-0.3257649	0.02280974	2.840349e-46	0.7219749	0.6904084	0.7549847
9579_59_PRRG4_TMG4	Male	colon	9579_59	TMG4	PRRG4	3	IVW-MRE	-0.4069951	0.06982953	5.595783e-09	0.6656474	0.5805026	0.7632808
9753_17_EZR_Ezrin	Male	colon	9753_17	Ezrin	EZR	3	IVW-MRE	-0.1666389	0.04023528	3.448758e-05	0.8465053	0.7823133	0.9159645
9774_59_RNF150_RN150	Male	colon	9774_59	RN150	RNF150	2	IVW-MRE	0.6799569	0.09076563	6.81702e-14	1.973793	1.652115	2.358103
9800_20_NDUFB8_NDUB8	Male	colon	9800_20	NDUB8	NDUFB8	2	IVW-MRE	0.1662656	0.02114763	3.776258e-15	1.180887	1.13294	1.230862
9839_148_TIRAP_Tirap	Male	colon	9839_148	Tirap	TIRAP	2	IVW-MRE	-0.1621153	0.03120999	2.054476e-07	0.8503431	0.7998853	0.9039839
9859_180_SAT1_SSAT_1	Male	colon	9859_180	SSAT_1	SAT1	2	IVW-MRE	-0.0253463	0.003489754	3.784251e-13	0.9749722	0.9683262	0.9816638
9894_13_MYO6_MYO6	Male	colon	9894_13	MYO6	MYO6	2	IVW-MRE	-0.1504578	0.02911676	2.373812e-07	0.8603141	0.8125916	0.9108392
10074_128_BRD2_BRD2	Male	distal	10074_128	BRD2	BRD2	2	IVW-MRE	0.202649662533578	0.00697181442821755	9.38665859112885e-186	1.22464335463447	1.20802271875754	1.24149266629096
10364_6_SMAD2_SMAD2	Male	distal	10364_6	SMAD2	SMAD2	2	IVW-MRE	-0.458996671596127	0.0332335219564659	2.1799794474926e-43	0.631917348172145	0.592067651389831	0.674449168069807
10511_10_COL6A3_Collagen_alpha_3_VI_	Male	distal	10511_10	Collagen_alpha_3_VI_	COL6A3	3	IVW-MRE	0.187490141189075	0.0395147052850742	2.08692419696182e-06	1.20621835748364	1.11632419471596	1.30335142140383
10695_12_WFDC10B_WF10B	Male	distal	10695_12	WF10B	WFDC10B	2	IVW-MRE	0.465270884362021	0.0994927651545552	2.91913144242615e-06	1.59244549904994	1.31031172203645	1.93532777338145
10761_5_TMED2_TMED2	Male	distal	10761_5	TMED2	TMED2	2	IVW-MRE	-0.161558046414478	0.00620157885795699	1.30676203187154e-149	0.850817143147444	0.840537978982826	0.861222013964902
11107_25_TENM3_TEN3	Male	distal	11107_25	TEN3	TENM3	2	IVW-MRE	-0.0601131752897308	0.00279729963854868	1.94295338366827e-102	0.941657955141439	0.936509247530554	0.946834969135985
11128_29_TMEM132C_T132C	Male	distal	11128_29	T132C	TMEM132C	6	IVW-MRE	0.327671139660584	0.0632241652113915	2.18710407793263e-07	1.38773252705029	1.22599379441103	1.57080857620373
11135_5_MRPL55_RM55	Male	distal	11135_5	RM55	MRPL55	2	IVW-MRE	0.338125144947764	0.0644560809264643	1.55586832583289e-07	1.40231598518548	1.23588983688799	1.59115324328454
11144_10_DEFB116_DB116	Male	distal	11144_10	DB116	DEFB116	2	IVW-MRE	0.20596856543451	0.0107352161498111	4.82183933246367e-82	1.22871457927933	1.2031312602208	1.25484190067217
11155_16_COL6A5_CO6A5	Male	distal	11155_16	CO6A5	COL6A5	2	IVW-MRE	0.281443686382861	0.0662060014543199	2.12789832105482e-05	1.32504137634772	1.16378767576304	1.50863828995466
11319_106_MRE11A_MRE11	Male	distal	11319_106	MRE11	MRE11A	2	IVW-MRE	0.270846711298687	0.000786022455450711	0	1.31107408213699	1.30905579123785	1.31309548481959
11361_73_TYMP_TP	Male	distal	11361_73	TP	TYMP	2	IVW-MRE	-0.208576123196645	0.0184009981083844	8.79878678380522e-30	0.811739240164771	0.78298473439108	0.841549732812757
11546_7_CYGB_CYGB	Male	distal	11546_7	CYGB	CYGB	2	IVW-MRE	-0.58307751675445	0.0176181324153232	3.4716372826003e-240	0.558177918672994	0.539232171300834	0.577789318731683
11667_29_TNS2_TENC1	Male	distal	11667_29	TENC1	TNS2	2	IVW-MRE	0.302281785412557	0.045314888299346	2.54595353913295e-11	1.35294241243653	1.23795967909992	1.47860483848749
11716_28_LRIT2_LRIT2	Male	distal	11716_28	LRIT2	LRIT2	2	IVW-MRE	-0.217510464162553	0.0271355847340154	1.09519467980846e-15	0.804519186256239	0.76284820668037	0.848466464738766
11837_7_TNFRSF18_GITR	Male	distal	11837_7	GITR	TNFRSF18	2	IVW-MRE	0.475326468036727	0.0525602422611176	1.51789039172294e-19	1.60853924842538	1.45108041563676	1.78308416669622
